"GEO_ID","NAME","B19013_001E","B19013_001M","B19013_001MA","B19013_001EA",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)",
"1500000US060014001001","Block Group 1, Census Tract 4001, Alameda County, California","165625","30598","null","null",
"1500000US060014002001","Block Group 1, Census Tract 4002, Alameda County, California","135000","26453","null","null",
"1500000US060014002002","Block Group 2, Census Tract 4002, Alameda County, California","131875","22825","null","null",
"1500000US060014003001","Block Group 1, Census Tract 4003, Alameda County, California","138393","84593","null","null",
"1500000US060014003002","Block Group 2, Census Tract 4003, Alameda County, California","56336","28632","null","null",
"1500000US060014003003","Block Group 3, Census Tract 4003, Alameda County, California","46016","42026","null","null",
"1500000US060014003004","Block Group 4, Census Tract 4003, Alameda County, California","68661","37897","null","null",
"1500000US060014004001","Block Group 1, Census Tract 4004, Alameda County, California","106397","6435","null","null",
"1500000US060014004002","Block Group 2, Census Tract 4004, Alameda County, California","108333","9963","null","null",
"1500000US060014004003","Block Group 3, Census Tract 4004, Alameda County, California","75789","14344","null","null",
"1500000US060014005001","Block Group 1, Census Tract 4005, Alameda County, California","78008","12437","null","null",
"1500000US060014005002","Block Group 2, Census Tract 4005, Alameda County, California","79500","12183","null","null",
"1500000US060014005003","Block Group 3, Census Tract 4005, Alameda County, California","33125","62575","null","null",
"1500000US060014006001","Block Group 1, Census Tract 4006, Alameda County, California","57847","16175","null","null",
"1500000US060014006002","Block Group 2, Census Tract 4006, Alameda County, California","57059","29389","null","null",
"1500000US060014007001","Block Group 1, Census Tract 4007, Alameda County, California","39853","9708","null","null",
"1500000US060014007002","Block Group 2, Census Tract 4007, Alameda County, California","43115","8830","null","null",
"1500000US060014007003","Block Group 3, Census Tract 4007, Alameda County, California","46143","27778","null","null",
"1500000US060014007004","Block Group 4, Census Tract 4007, Alameda County, California","37422","8864","null","null",
"1500000US060014008001","Block Group 1, Census Tract 4008, Alameda County, California","75179","23375","null","null",
"1500000US060014008002","Block Group 2, Census Tract 4008, Alameda County, California","57734","18496","null","null",
"1500000US060014008003","Block Group 3, Census Tract 4008, Alameda County, California","54583","14110","null","null",
"1500000US060014009001","Block Group 1, Census Tract 4009, Alameda County, California","55954","3096","null","null",
"1500000US060014009002","Block Group 2, Census Tract 4009, Alameda County, California","81750","40242","null","null",
"1500000US060014010001","Block Group 1, Census Tract 4010, Alameda County, California","41827","36041","null","null",
"1500000US060014010002","Block Group 2, Census Tract 4010, Alameda County, California","52043","23091","null","null",
"1500000US060014010003","Block Group 3, Census Tract 4010, Alameda County, California","60469","22356","null","null",
"1500000US060014010004","Block Group 4, Census Tract 4010, Alameda County, California","23333","34226","null","null",
"1500000US060014010005","Block Group 5, Census Tract 4010, Alameda County, California","32521","23080","null","null",
"1500000US060014010006","Block Group 6, Census Tract 4010, Alameda County, California","21389","13637","null","null",
"1500000US060014011001","Block Group 1, Census Tract 4011, Alameda County, California","64063","24738","null","null",
"1500000US060014011002","Block Group 2, Census Tract 4011, Alameda County, California","59034","12111","null","null",
"1500000US060014011003","Block Group 3, Census Tract 4011, Alameda County, California","49167","16560","null","null",
"1500000US060014011004","Block Group 4, Census Tract 4011, Alameda County, California","55265","17752","null","null",
"1500000US060014012001","Block Group 1, Census Tract 4012, Alameda County, California","88487","28819","null","null",
"1500000US060014012002","Block Group 2, Census Tract 4012, Alameda County, California","80404","22917","null","null",
"1500000US060014012003","Block Group 3, Census Tract 4012, Alameda County, California","64063","34892","null","null",
