"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"1500000US060014031001","Block Group 1, Census Tract 4031, Alameda County, California","72813","null","29062","null",
"1500000US060014033001","Block Group 1, Census Tract 4033, Alameda County, California","89301","null","10568","null",
"1500000US060014033002","Block Group 2, Census Tract 4033, Alameda County, California","20899","null","10420","null",
"1500000US060014034001","Block Group 1, Census Tract 4034, Alameda County, California","102143","null","39057","null",
"1500000US060014034002","Block Group 2, Census Tract 4034, Alameda County, California","48110","null","6367","null",
"1500000US060014034003","Block Group 3, Census Tract 4034, Alameda County, California","47000","null","33317","null",
"1500000US060014034004","Block Group 4, Census Tract 4034, Alameda County, California","54464","null","15195","null",
"1500000US060014035011","Block Group 1, Census Tract 4035.01, Alameda County, California","23381","null","6257","null",
"1500000US060014035012","Block Group 2, Census Tract 4035.01, Alameda County, California","56933","null","8280","null",
"1500000US060014035013","Block Group 3, Census Tract 4035.01, Alameda County, California","41944","null","19123","null",
"1500000US060014035021","Block Group 1, Census Tract 4035.02, Alameda County, California","62902","null","17322","null",
"1500000US060014035022","Block Group 2, Census Tract 4035.02, Alameda County, California","64583","null","14662","null",
"1500000US060014036001","Block Group 1, Census Tract 4036, Alameda County, California","58902","null","14309","null",
"1500000US060014036002","Block Group 2, Census Tract 4036, Alameda County, California","84235","null","23282","null",
"1500000US060014036003","Block Group 3, Census Tract 4036, Alameda County, California","78859","null","15014","null",
"1500000US060014037011","Block Group 1, Census Tract 4037.01, Alameda County, California","68306","null","5144","null",
"1500000US060014037012","Block Group 2, Census Tract 4037.01, Alameda County, California","73074","null","8054","null",
"1500000US060014037021","Block Group 1, Census Tract 4037.02, Alameda County, California","90875","null","42604","null",
"1500000US060014037022","Block Group 2, Census Tract 4037.02, Alameda County, California","81736","null","17043","null",
"1500000US060014038001","Block Group 1, Census Tract 4038, Alameda County, California","168906","null","31624","null",
"1500000US060014038002","Block Group 2, Census Tract 4038, Alameda County, California","84028","null","21766","null",
"1500000US060014038003","Block Group 3, Census Tract 4038, Alameda County, California","71078","null","16074","null",
"1500000US060014038004","Block Group 4, Census Tract 4038, Alameda County, California","84893","null","15835","null",
"1500000US060014039001","Block Group 1, Census Tract 4039, Alameda County, California","92528","null","13788","null",
"1500000US060014039002","Block Group 2, Census Tract 4039, Alameda County, California","85660","null","45970","null",
"1500000US060014039003","Block Group 3, Census Tract 4039, Alameda County, California","73750","null","23619","null",
"1500000US060014040001","Block Group 1, Census Tract 4040, Alameda County, California","78917","null","7507","null",
"1500000US060014040002","Block Group 2, Census Tract 4040, Alameda County, California","80903","null","14008","null",
"1500000US060014041011","Block Group 1, Census Tract 4041.01, Alameda County, California","101375","null","18517","null",
"1500000US060014041012","Block Group 2, Census Tract 4041.01, Alameda County, California","91759","null","27833","null",
"1500000US060014041021","Block Group 1, Census Tract 4041.02, Alameda County, California","91726","null","22342","null",
"1500000US060014041022","Block Group 2, Census Tract 4041.02, Alameda County, California","73633","null","10250","null",
"1500000US060014042001","Block Group 1, Census Tract 4042, Alameda County, California","192563","null","65859","null",
"1500000US060014042002","Block Group 2, Census Tract 4042, Alameda County, California","194271","null","42391","null",
"1500000US060014042003","Block Group 3, Census Tract 4042, Alameda County, California","91417","null","54237","null",
"1500000US060014043001","Block Group 1, Census Tract 4043, Alameda County, California","220257","null","23085","null",
"1500000US060014043002","Block Group 2, Census Tract 4043, Alameda County, California","178750","null","60712","null",
"1500000US060014043003","Block Group 3, Census Tract 4043, Alameda County, California","165313","null","53801","null",
"1500000US060014044001","Block Group 1, Census Tract 4044, Alameda County, California","127339","null","53955","null",
"1500000US060014044002","Block Group 2, Census Tract 4044, Alameda County, California","163750","null","44794","null",
"1500000US060014044003","Block Group 3, Census Tract 4044, Alameda County, California","195862","null","43629","null",
"1500000US060014045011","Block Group 1, Census Tract 4045.01, Alameda County, California","185313","null","9347","null",
"1500000US060014045021","Block Group 1, Census Tract 4045.02, Alameda County, California","128750","null","11630","null",
"1500000US060014045022","Block Group 2, Census Tract 4045.02, Alameda County, California","155833","null","31405","null",
"1500000US060014045023","Block Group 3, Census Tract 4045.02, Alameda County, California","161087","null","54943","null",
"1500000US060014045024","Block Group 4, Census Tract 4045.02, Alameda County, California","153817","null","39434","null",
"1500000US060014046001","Block Group 1, Census Tract 4046, Alameda County, California","186250","null","24028","null",
"1500000US060014046002","Block Group 2, Census Tract 4046, Alameda County, California","165966","null","13675","null",
"1500000US060014046003","Block Group 3, Census Tract 4046, Alameda County, California","141630","null","17031","null",
"1500000US060014046004","Block Group 4, Census Tract 4046, Alameda County, California","157656","null","36262","null",
"1500000US060014047001","Block Group 1, Census Tract 4047, Alameda County, California","165357","null","32721","null",
"1500000US060014047002","Block Group 2, Census Tract 4047, Alameda County, California","158988","null","12346","null",
"1500000US060014048001","Block Group 1, Census Tract 4048, Alameda County, California","74688","null","18361","null",
"1500000US060014048002","Block Group 2, Census Tract 4048, Alameda County, California","65938","null","25174","null",
"1500000US060014049001","Block Group 1, Census Tract 4049, Alameda County, California","121111","null","44868","null",
"1500000US060014049002","Block Group 2, Census Tract 4049, Alameda County, California","41333","null","29868","null",
"1500000US060014049003","Block Group 3, Census Tract 4049, Alameda County, California","81406","null","47136","null",
"1500000US060014049004","Block Group 4, Census Tract 4049, Alameda County, California","127454","null","25082","null",
"1500000US060014050001","Block Group 1, Census Tract 4050, Alameda County, California","129948","null","28743","null",
"1500000US060014050002","Block Group 2, Census Tract 4050, Alameda County, California","150521","null","44215","null",
"1500000US060014050003","Block Group 3, Census Tract 4050, Alameda County, California","112344","null","36388","null",
"1500000US060014051001","Block Group 1, Census Tract 4051, Alameda County, California","195848","null","57360","null",
"1500000US060014051002","Block Group 2, Census Tract 4051, Alameda County, California","172292","null","150633","null",
"1500000US060014051003","Block Group 3, Census Tract 4051, Alameda County, California","250,000+","250,000+","***","***",
"1500000US060014051004","Block Group 4, Census Tract 4051, Alameda County, California","169250","null","44096","null",
"1500000US060014051005","Block Group 5, Census Tract 4051, Alameda County, California","169844","null","33203","null",
"1500000US060014052001","Block Group 1, Census Tract 4052, Alameda County, California","61184","null","16367","null",
"1500000US060014052002","Block Group 2, Census Tract 4052, Alameda County, California","44653","null","29980","null",
"1500000US060014052003","Block Group 3, Census Tract 4052, Alameda County, California","89781","null","33507","null",
"1500000US060014052004","Block Group 4, Census Tract 4052, Alameda County, California","88379","null","18585","null",
"1500000US060014053011","Block Group 1, Census Tract 4053.01, Alameda County, California","60996","null","10449","null",
"1500000US060014053012","Block Group 2, Census Tract 4053.01, Alameda County, California","64505","null","4919","null",
"1500000US060014053021","Block Group 1, Census Tract 4053.02, Alameda County, California","43850","null","9140","null",
"1500000US060014053022","Block Group 2, Census Tract 4053.02, Alameda County, California","35524","null","11908","null",
"1500000US060014054011","Block Group 1, Census Tract 4054.01, Alameda County, California","49118","null","9203","null",
"1500000US060014054012","Block Group 2, Census Tract 4054.01, Alameda County, California","35278","null","12751","null",
"1500000US060014054013","Block Group 3, Census Tract 4054.01, Alameda County, California","48462","null","12791","null",
"1500000US060014054021","Block Group 1, Census Tract 4054.02, Alameda County, California","34565","null","10367","null",
"1500000US060014054022","Block Group 2, Census Tract 4054.02, Alameda County, California","47880","null","9891","null",
"1500000US060014055001","Block Group 1, Census Tract 4055, Alameda County, California","50870","null","12410","null",
"1500000US060014055002","Block Group 2, Census Tract 4055, Alameda County, California","55081","null","9435","null",
"1500000US060014055003","Block Group 3, Census Tract 4055, Alameda County, California","27171","null","26642","null",
"1500000US060014055004","Block Group 4, Census Tract 4055, Alameda County, California","91103","null","19141","null",
"1500000US060014056001","Block Group 1, Census Tract 4056, Alameda County, California","54750","null","21968","null",
"1500000US060014056002","Block Group 2, Census Tract 4056, Alameda County, California","109063","null","21670","null",
"1500000US060014056003","Block Group 3, Census Tract 4056, Alameda County, California","44663","null","11926","null",
"1500000US060014057001","Block Group 1, Census Tract 4057, Alameda County, California","46250","null","12660","null",
"1500000US060014057002","Block Group 2, Census Tract 4057, Alameda County, California","54815","null","18272","null",
"1500000US060014057003","Block Group 3, Census Tract 4057, Alameda County, California","45865","null","12241","null",
"1500000US060014058001","Block Group 1, Census Tract 4058, Alameda County, California","-","-","**","**",
"1500000US060014058002","Block Group 2, Census Tract 4058, Alameda County, California","50536","null","29706","null",
"1500000US060014058003","Block Group 3, Census Tract 4058, Alameda County, California","35950","null","8252","null",
"1500000US060014058004","Block Group 4, Census Tract 4058, Alameda County, California","35536","null","32599","null",
"1500000US060014059011","Block Group 1, Census Tract 4059.01, Alameda County, California","33456","null","16779","null",
"1500000US060014059012","Block Group 2, Census Tract 4059.01, Alameda County, California","50887","null","28027","null",
"1500000US060014059013","Block Group 3, Census Tract 4059.01, Alameda County, California","40078","null","14051","null",
"1500000US060014059021","Block Group 1, Census Tract 4059.02, Alameda County, California","32105","null","12580","null",
"1500000US060014059022","Block Group 2, Census Tract 4059.02, Alameda County, California","39000","null","16974","null",
"1500000US060014060001","Block Group 1, Census Tract 4060, Alameda County, California","56875","null","21637","null",
"1500000US060014060002","Block Group 2, Census Tract 4060, Alameda County, California","-","-","**","**",
"1500000US060014060003","Block Group 3, Census Tract 4060, Alameda County, California","26422","null","10633","null",
"1500000US060014061001","Block Group 1, Census Tract 4061, Alameda County, California","24408","null","12869","null",
"1500000US060014061002","Block Group 2, Census Tract 4061, Alameda County, California","-","-","**","**",
"1500000US060014061003","Block Group 3, Census Tract 4061, Alameda County, California","85764","null","40035","null",
"1500000US060014061004","Block Group 4, Census Tract 4061, Alameda County, California","41190","null","10836","null",
"1500000US060014062011","Block Group 1, Census Tract 4062.01, Alameda County, California","36903","null","6354","null",
"1500000US060014062012","Block Group 2, Census Tract 4062.01, Alameda County, California","49250","null","38525","null",
"1500000US060014062013","Block Group 3, Census Tract 4062.01, Alameda County, California","39219","null","13780","null",
"1500000US060014062014","Block Group 4, Census Tract 4062.01, Alameda County, California","46218","null","2930","null",
"1500000US060014062021","Block Group 1, Census Tract 4062.02, Alameda County, California","43214","null","14733","null",
"1500000US060014062022","Block Group 2, Census Tract 4062.02, Alameda County, California","33350","null","10211","null",
"1500000US060014062023","Block Group 3, Census Tract 4062.02, Alameda County, California","33750","null","15701","null",
"1500000US060014063001","Block Group 1, Census Tract 4063, Alameda County, California","31620","null","15147","null",
"1500000US060014063002","Block Group 2, Census Tract 4063, Alameda County, California","40286","null","20049","null",
"1500000US060014063003","Block Group 3, Census Tract 4063, Alameda County, California","48405","null","8467","null",
"1500000US060014063004","Block Group 4, Census Tract 4063, Alameda County, California","55179","null","43782","null",
"1500000US060014064001","Block Group 1, Census Tract 4064, Alameda County, California","97333","null","30188","null",
"1500000US060014064002","Block Group 2, Census Tract 4064, Alameda County, California","57019","null","21925","null",
"1500000US060014065001","Block Group 1, Census Tract 4065, Alameda County, California","43047","null","12442","null",
"1500000US060014065002","Block Group 2, Census Tract 4065, Alameda County, California","54946","null","29019","null",
"1500000US060014065003","Block Group 3, Census Tract 4065, Alameda County, California","36023","null","12617","null",
"1500000US060014065004","Block Group 4, Census Tract 4065, Alameda County, California","37560","null","20870","null",
"1500000US060014066011","Block Group 1, Census Tract 4066.01, Alameda County, California","46290","null","19219","null",
"1500000US060014066012","Block Group 2, Census Tract 4066.01, Alameda County, California","45909","null","9820","null",
"1500000US060014066013","Block Group 3, Census Tract 4066.01, Alameda County, California","51250","null","14002","null",
"1500000US060014066014","Block Group 4, Census Tract 4066.01, Alameda County, California","-","-","**","**",
"1500000US060014066021","Block Group 1, Census Tract 4066.02, Alameda County, California","64732","null","6651","null",
"1500000US060014066022","Block Group 2, Census Tract 4066.02, Alameda County, California","40625","null","9524","null",
"1500000US060014067001","Block Group 1, Census Tract 4067, Alameda County, California","136688","null","25214","null",
"1500000US060014067002","Block Group 2, Census Tract 4067, Alameda County, California","162188","null","39913","null",
"1500000US060014067003","Block Group 3, Census Tract 4067, Alameda County, California","62300","null","31009","null",
"1500000US060014067004","Block Group 4, Census Tract 4067, Alameda County, California","115065","null","69402","null",
"1500000US060014067005","Block Group 5, Census Tract 4067, Alameda County, California","88083","null","25680","null",
"1500000US060014068001","Block Group 1, Census Tract 4068, Alameda County, California","146157","null","26007","null",
"1500000US060014068002","Block Group 2, Census Tract 4068, Alameda County, California","113188","null","41287","null",
"1500000US060014068003","Block Group 3, Census Tract 4068, Alameda County, California","80227","null","34389","null",
"1500000US060014068004","Block Group 4, Census Tract 4068, Alameda County, California","51146","null","46914","null",
"1500000US060014069001","Block Group 1, Census Tract 4069, Alameda County, California","132635","null","8665","null",
"1500000US060014069002","Block Group 2, Census Tract 4069, Alameda County, California","124350","null","37100","null",
"1500000US060014069003","Block Group 3, Census Tract 4069, Alameda County, California","55263","null","15813","null",
"1500000US060014070001","Block Group 1, Census Tract 4070, Alameda County, California","52033","null","14273","null",
"1500000US060014070002","Block Group 2, Census Tract 4070, Alameda County, California","71513","null","4065","null",
"1500000US060014070003","Block Group 3, Census Tract 4070, Alameda County, California","53667","null","32819","null",
"1500000US060014070004","Block Group 4, Census Tract 4070, Alameda County, California","45625","null","16098","null",
"1500000US060014070005","Block Group 5, Census Tract 4070, Alameda County, California","-","-","**","**",
"1500000US060014071011","Block Group 1, Census Tract 4071.01, Alameda County, California","51179","null","13302","null",
"1500000US060014071012","Block Group 2, Census Tract 4071.01, Alameda County, California","58478","null","20943","null",
"1500000US060014071021","Block Group 1, Census Tract 4071.02, Alameda County, California","49948","null","14319","null",
"1500000US060014071022","Block Group 2, Census Tract 4071.02, Alameda County, California","48409","null","35086","null",
"1500000US060014071023","Block Group 3, Census Tract 4071.02, Alameda County, California","58897","null","25430","null",
"1500000US060014071024","Block Group 4, Census Tract 4071.02, Alameda County, California","50833","null","12631","null",
"1500000US060014072001","Block Group 1, Census Tract 4072, Alameda County, California","32050","null","7966","null",
"1500000US060014072002","Block Group 2, Census Tract 4072, Alameda County, California","39327","null","5527","null",
"1500000US060014072003","Block Group 3, Census Tract 4072, Alameda County, California","44028","null","5864","null",
"1500000US060014072004","Block Group 4, Census Tract 4072, Alameda County, California","39342","null","6395","null",
"1500000US060014073001","Block Group 1, Census Tract 4073, Alameda County, California","57083","null","51174","null",
"1500000US060014073002","Block Group 2, Census Tract 4073, Alameda County, California","53036","null","15795","null",
"1500000US060014074001","Block Group 1, Census Tract 4074, Alameda County, California","54091","null","11579","null",
"1500000US060014074002","Block Group 2, Census Tract 4074, Alameda County, California","67344","null","30737","null",
"1500000US060014074003","Block Group 3, Census Tract 4074, Alameda County, California","34512","null","9061","null",
"1500000US060014075001","Block Group 1, Census Tract 4075, Alameda County, California","38542","null","23855","null",
"1500000US060014075002","Block Group 2, Census Tract 4075, Alameda County, California","23894","null","9343","null",
"1500000US060014075003","Block Group 3, Census Tract 4075, Alameda County, California","34032","null","10566","null",
"1500000US060014076001","Block Group 1, Census Tract 4076, Alameda County, California","76890","null","16949","null",
"1500000US060014076002","Block Group 2, Census Tract 4076, Alameda County, California","75570","null","24952","null",
"1500000US060014076003","Block Group 3, Census Tract 4076, Alameda County, California","44157","null","22791","null",
"1500000US060014076004","Block Group 4, Census Tract 4076, Alameda County, California","47813","null","32123","null",
"1500000US060014076005","Block Group 5, Census Tract 4076, Alameda County, California","40455","null","13140","null",
"1500000US060014077001","Block Group 1, Census Tract 4077, Alameda County, California","62639","null","20529","null",
"1500000US060014077002","Block Group 2, Census Tract 4077, Alameda County, California","56250","null","24962","null",
"1500000US060014077003","Block Group 3, Census Tract 4077, Alameda County, California","144750","null","32976","null",
"1500000US060014077004","Block Group 4, Census Tract 4077, Alameda County, California","76064","null","17142","null",
"1500000US060014078001","Block Group 1, Census Tract 4078, Alameda County, California","-","-","**","**",
"1500000US060014078002","Block Group 2, Census Tract 4078, Alameda County, California","91833","null","28090","null",
"1500000US060014078003","Block Group 3, Census Tract 4078, Alameda County, California","77250","null","28846","null",
"1500000US060014079001","Block Group 1, Census Tract 4079, Alameda County, California","123750","null","34532","null",
"1500000US060014079002","Block Group 2, Census Tract 4079, Alameda County, California","123977","null","84743","null",
"1500000US060014079003","Block Group 3, Census Tract 4079, Alameda County, California","106442","null","16552","null",
"1500000US060014080001","Block Group 1, Census Tract 4080, Alameda County, California","173875","null","47369","null",
"1500000US060014080002","Block Group 2, Census Tract 4080, Alameda County, California","146023","null","18880","null",
"1500000US060014081001","Block Group 1, Census Tract 4081, Alameda County, California","153056","null","43638","null",
"1500000US060014081002","Block Group 2, Census Tract 4081, Alameda County, California","102574","null","30141","null",
"1500000US060014081003","Block Group 3, Census Tract 4081, Alameda County, California","127454","null","38774","null",
"1500000US060014081004","Block Group 4, Census Tract 4081, Alameda County, California","86612","null","73202","null",
"1500000US060014082001","Block Group 1, Census Tract 4082, Alameda County, California","77308","null","23748","null",
"1500000US060014082002","Block Group 2, Census Tract 4082, Alameda County, California","41106","null","11933","null",
"1500000US060014082003","Block Group 3, Census Tract 4082, Alameda County, California","54519","null","22725","null",
"1500000US060014083001","Block Group 1, Census Tract 4083, Alameda County, California","88250","null","30718","null",
"1500000US060014083002","Block Group 2, Census Tract 4083, Alameda County, California","110391","null","23659","null",
"1500000US060014083003","Block Group 3, Census Tract 4083, Alameda County, California","145817","null","19778","null",
"1500000US060014083004","Block Group 4, Census Tract 4083, Alameda County, California","53188","null","17322","null",
"1500000US060014083005","Block Group 5, Census Tract 4083, Alameda County, California","75329","null","45499","null",
"1500000US060014084001","Block Group 1, Census Tract 4084, Alameda County, California","37875","null","6714","null",
"1500000US060014084002","Block Group 2, Census Tract 4084, Alameda County, California","26019","null","3473","null",
"1500000US060014084003","Block Group 3, Census Tract 4084, Alameda County, California","51250","null","20026","null",
"1500000US060014085001","Block Group 1, Census Tract 4085, Alameda County, California","42672","null","15924","null",
"1500000US060014085002","Block Group 2, Census Tract 4085, Alameda County, California","36250","null","22667","null",
"1500000US060014085003","Block Group 3, Census Tract 4085, Alameda County, California","47826","null","23601","null",
"1500000US060014085004","Block Group 4, Census Tract 4085, Alameda County, California","58674","null","8317","null",
"1500000US060014085005","Block Group 5, Census Tract 4085, Alameda County, California","58875","null","15225","null",
"1500000US060014086001","Block Group 1, Census Tract 4086, Alameda County, California","27716","null","8467","null",
"1500000US060014086002","Block Group 2, Census Tract 4086, Alameda County, California","47371","null","10813","null",
"1500000US060014086003","Block Group 3, Census Tract 4086, Alameda County, California","29231","null","24767","null",
"1500000US060014086004","Block Group 4, Census Tract 4086, Alameda County, California","32049","null","4792","null",
"1500000US060014087001","Block Group 1, Census Tract 4087, Alameda County, California","-","-","**","**",
"1500000US060014087002","Block Group 2, Census Tract 4087, Alameda County, California","47109","null","40894","null",
"1500000US060014087003","Block Group 3, Census Tract 4087, Alameda County, California","101369","null","20951","null",
"1500000US060014087004","Block Group 4, Census Tract 4087, Alameda County, California","23926","null","3300","null",
"1500000US060014087005","Block Group 5, Census Tract 4087, Alameda County, California","45900","null","23901","null",
"1500000US060014087006","Block Group 6, Census Tract 4087, Alameda County, California","49028","null","25441","null",
"1500000US060014088001","Block Group 1, Census Tract 4088, Alameda County, California","39500","null","9233","null",
"1500000US060014088002","Block Group 2, Census Tract 4088, Alameda County, California","24940","null","8750","null",
"1500000US060014088003","Block Group 3, Census Tract 4088, Alameda County, California","15329","null","8657","null",
"1500000US060014088004","Block Group 4, Census Tract 4088, Alameda County, California","24432","null","10437","null",
"1500000US060014089001","Block Group 1, Census Tract 4089, Alameda County, California","21719","null","4057","null",
"1500000US060014089002","Block Group 2, Census Tract 4089, Alameda County, California","41493","null","3966","null",
"1500000US060014090001","Block Group 1, Census Tract 4090, Alameda County, California","42183","null","9284","null",
"1500000US060014090002","Block Group 2, Census Tract 4090, Alameda County, California","-","-","**","**",
"1500000US060014090003","Block Group 3, Census Tract 4090, Alameda County, California","47917","null","14657","null",
"1500000US060014090004","Block Group 4, Census Tract 4090, Alameda County, California","-","-","**","**",
"1500000US060014091001","Block Group 1, Census Tract 4091, Alameda County, California","48750","null","35961","null",
"1500000US060014091002","Block Group 2, Census Tract 4091, Alameda County, California","48017","null","18549","null",
"1500000US060014092001","Block Group 1, Census Tract 4092, Alameda County, California","57981","null","9808","null",
"1500000US060014092002","Block Group 2, Census Tract 4092, Alameda County, California","43850","null","4926","null",
"1500000US060014093001","Block Group 1, Census Tract 4093, Alameda County, California","39519","null","18948","null",
"1500000US060014093002","Block Group 2, Census Tract 4093, Alameda County, California","36917","null","8213","null",
"1500000US060014093003","Block Group 3, Census Tract 4093, Alameda County, California","36188","null","5239","null",
"1500000US060014093004","Block Group 4, Census Tract 4093, Alameda County, California","45542","null","19276","null",
"1500000US060014094001","Block Group 1, Census Tract 4094, Alameda County, California","-","-","**","**",
"1500000US060014094002","Block Group 2, Census Tract 4094, Alameda County, California","49509","null","12193","null",
"1500000US060014094003","Block Group 3, Census Tract 4094, Alameda County, California","39185","null","16448","null",
"1500000US060014095001","Block Group 1, Census Tract 4095, Alameda County, California","32146","null","8900","null",
"1500000US060014095002","Block Group 2, Census Tract 4095, Alameda County, California","40192","null","15294","null",
"1500000US060014095003","Block Group 3, Census Tract 4095, Alameda County, California","34438","null","9833","null",
"1500000US060014096001","Block Group 1, Census Tract 4096, Alameda County, California","39602","null","24908","null",
