"GEO_ID","NAME","B19013_001E","B19013_001M","B19013_001MA","B19013_001EA",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2013 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2013 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2013 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2013 inflation-adjusted dollars)",
"0500000US06001","Alameda County, California","72112","791","null","null",
"0500000US06003","Alpine County, California","58636","4440","null","null",
"0500000US06005","Amador County, California","53684","3619","null","null",
"0500000US06007","Butte County, California","43752","1016","null","null",
"0500000US06009","Calaveras County, California","55295","2657","null","null",
"0500000US06011","Colusa County, California","52158","3015","null","null",
"0500000US06013","Contra Costa County, California","78756","1124","null","null",
"0500000US06015","Del Norte County, California","37909","4058","null","null",
"0500000US06017","El Dorado County, California","69297","2006","null","null",
"0500000US06019","Fresno County, California","45563","638","null","null",
"0500000US06021","Glenn County, California","43023","4770","null","null",
"0500000US06023","Humboldt County, California","41426","1300","null","null",
"0500000US06025","Imperial County, California","41807","1164","null","null",
"0500000US06027","Inyo County, California","44796","2174","null","null",
"0500000US06029","Kern County, California","48552","697","null","null",
"0500000US06031","Kings County, California","48133","1384","null","null",
"0500000US06033","Lake County, California","36548","2344","null","null",
"0500000US06035","Lassen County, California","53107","2579","null","null",
"0500000US06037","Los Angeles County, California","55909","256","null","null",
"0500000US06039","Madera County, California","45625","2264","null","null",
"0500000US06041","Marin County, California","90839","2396","null","null",
"0500000US06043","Mariposa County, California","49820","5755","null","null",
"0500000US06045","Mendocino County, California","43469","1647","null","null",
"0500000US06047","Merced County, California","42591","1310","null","null",
"0500000US06049","Modoc County, California","36212","4104","null","null",
"0500000US06051","Mono County, California","61757","6003","null","null",
"0500000US06053","Monterey County, California","59168","1037","null","null",
"0500000US06055","Napa County, California","70443","1994","null","null",
"0500000US06057","Nevada County, California","57353","2119","null","null",
"0500000US06059","Orange County, California","75422","509","null","null",
"0500000US06061","Placer County, California","72725","1421","null","null",
"0500000US06063","Plumas County, California","45794","3583","null","null",
"0500000US06065","Riverside County, California","56529","574","null","null",
"0500000US06067","Sacramento County, California","55064","512","null","null",
"0500000US06069","San Benito County, California","66237","3175","null","null",
"0500000US06071","San Bernardino County, California","54090","511","null","null",
"0500000US06073","San Diego County, California","62962","410","null","null",
"0500000US06075","San Francisco County, California","75604","976","null","null",
"0500000US06077","San Joaquin County, California","53380","761","null","null",
"0500000US06079","San Luis Obispo County, California","58697","1282","null","null",
"0500000US06081","San Mateo County, California","88202","1719","null","null",
"0500000US06083","Santa Barbara County, California","62779","1294","null","null",
"0500000US06085","Santa Clara County, California","91702","705","null","null",
"0500000US06087","Santa Cruz County, California","66519","1915","null","null",
"0500000US06089","Shasta County, California","44651","1324","null","null",
"0500000US06091","Sierra County, California","39009","7591","null","null",
"0500000US06093","Siskiyou County, California","37709","1621","null","null",
"0500000US06095","Solano County, California","67177","1361","null","null",
"0500000US06097","Sonoma County, California","63356","1036","null","null",
"0500000US06099","Stanislaus County, California","49297","890","null","null",
"0500000US06101","Sutter County, California","50408","1606","null","null",
"0500000US06103","Tehama County, California","41924","2013","null","null",
"0500000US06105","Trinity County, California","36890","4322","null","null",
"0500000US06107","Tulare County, California","42708","896","null","null",
"0500000US06109","Tuolumne County, California","48426","1886","null","null",
"0500000US06111","Ventura County, California","76544","758","null","null",
"0500000US06113","Yolo County, California","55918","2010","null","null",
"0500000US06115","Yuba County, California","44902","2025","null","null",
