"GEO_ID","NAME","P004001","P004002","P004003","P004004","P004005","P004006","P004007","P004008","P004009","P004010","P004011","P004012","P004013","P004014","P004015","P004016","P004017","P004018","P004019","P004020","P004021","P004022","P004023","P004024","P004025","P004026","P004027","P004028","P004029","P004030","P004031","P004032","P004033","P004034","P004035","P004036","P004037","P004038","P004039","P004040","P004041","P004042","P004043","P004044","P004045","P004046","P004047","P004048","P004049","P004050","P004051","P004052","P004053","P004054","P004055","P004056","P004057","P004058","P004059","P004060","P004061","P004062","P004063","P004064","P004065","P004066","P004067","P004068","P004069","P004070","P004071","P004072","P004073",
"Geography","Label for GEO_ID","Total","Total!!Hispanic or Latino","Total!!Not Hispanic or Latino","Total!!Not Hispanic or Latino!!Population of one race","Total!!Not Hispanic or Latino!!Population of one race!!White alone","Total!!Not Hispanic or Latino!!Population of one race!!Black or African American alone","Total!!Not Hispanic or Latino!!Population of one race!!American Indian and Alaska Native alone","Total!!Not Hispanic or Latino!!Population of one race!!Asian alone","Total!!Not Hispanic or Latino!!Population of one race!!Native Hawaiian and Other Pacific Islander alone","Total!!Not Hispanic or Latino!!Population of one race!!Some other race alone","Total!!Not Hispanic or Latino!!Population of two or more races","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of two races","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of two races!!White; Black or African American","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of two races!!White; American Indian and Alaska Native","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of two races!!White; Asian","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of two races!!White; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of two races!!White; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of two races!!Black or African American; American Indian and Alaska Native","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of two races!!Black or African American; Asian","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of two races!!Black or African American; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of two races!!Black or African American; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of two races!!American Indian and Alaska Native; Asian","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of two races!!American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of two races!!American Indian and Alaska Native; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of two races!!Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of two races!!Asian; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of two races!!Native Hawaiian and Other Pacific Islander; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!White; Black or African American; American Indian and Alaska Native","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!White; Black or African American; Asian","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!White; Black or African American; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!White; Black or African American; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!White; American Indian and Alaska Native; Asian","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!White; American Indian and Alaska Native; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!White; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!White; Asian; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!White; Native Hawaiian and Other Pacific Islander; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!Black or African American; American Indian and Alaska Native; Asian","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!Black or African American; American Indian and Alaska Native; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!Black or African American; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!Black or African American; Asian;Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!Black or African American; Native Hawaiian and Other Pacific Islander; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!American Indian and Alaska Native; Asian; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of three races!!Asian; Native Hawaiian and Other Pacific Islander; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of four races","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of four races!!White; Black or African American; American Indian and Alaska Native; Asian","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of four races!!White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of four races!!White; Black or African American; American Indian and Alaska Native; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of four races!!White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of four races!!White; Black or African American; Asian; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of four races!!White; Black or African American; Native Hawaiian and Other Pacific Islander; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of four races!!White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of four races!!White; American Indian and Alaska Native; Asian; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of four races!!White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of four races!!White; Asian; Native Hawaiian and Other Pacific Islander; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of four races!!Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of four races!!Black or African American; American Indian and Alaska Native; Asian; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of four races!!Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of four races!!Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of four races!!American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of five races","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of five races!!White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of five races!!White; Black or African American; American Indian and Alaska Native; Asian; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of five races!!White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of five races!!White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of five races!!White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of five races!!Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some other race","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of six races","Total!!Not Hispanic or Latino!!Population of two or more races!!Population of six races!!White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some other race",
"1400000US06001400100","Census Tract 4001, Alameda County, California","2498","97","2401","2346","1937","114","4","280","5","6","55","49","3","6","20","2","14","0","2","0","1","1","0","0","0","0","0","6","2","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001400200","Census Tract 4002, Alameda County, California","1910","117","1793","1728","1509","58","5","147","0","9","65","57","4","10","23","0","13","1","3","0","0","0","0","1","2","0","0","7","5","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001400300","Census Tract 4003, Alameda County, California","4878","314","4564","4357","3277","662","15","352","10","41","207","196","20","16","54","5","18","6","4","0","66","1","0","1","3","2","0","10","8","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06001400400","Census Tract 4004, Alameda County, California","3659","241","3418","3250","2357","608","13","245","12","15","168","153","26","13","47","2","35","10","6","6","4","0","0","0","1","3","0","14","7","1","0","1","0","0","1","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US06001400500","Census Tract 4005, Alameda County, California","3410","363","3047","2887","1268","1415","10","168","2","24","160","147","47","12","29","1","18","12","11","0","14","1","0","0","0","2","0","11","8","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001400600","Census Tract 4006, Alameda County, California","1707","148","1559","1476","396","985","6","74","0","15","83","66","13","4","6","0","10","12","6","0","10","0","0","0","2","3","0","15","10","0","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US06001400700","Census Tract 4007, Alameda County, California","4451","299","4152","3931","752","2975","12","170","6","16","221","199","35","8","12","2","50","33","16","1","25","7","0","1","0","9","0","18","12","0","0","1","0","0","1","1","0","1","0","0","0","0","2","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001400800","Census Tract 4008, Alameda County, California","3368","301","3067","2932","705","1907","19","286","2","13","135","107","22","11","11","2","14","11","18","1","3","0","0","0","1","13","0","28","21","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001400900","Census Tract 4009, Alameda County, California","2456","202","2254","2144","499","1505","11","109","3","17","110","90","28","9","6","1","14","13","4","0","5","1","0","0","0","5","4","17","8","2","0","0","1","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06001401000","Census Tract 4010, Alameda County, California","5709","547","5162","4946","525","4026","16","349","11","19","216","179","42","8","19","0","25","31","16","5","23","0","0","0","3","7","0","34","20","2","0","5","2","0","0","0","0","0","0","2","0","1","0","0","1","0","0","1","3","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001401100","Census Tract 4011, Alameda County, California","4007","472","3535","3334","1480","1292","32","503","2","25","201","183","43","21","33","1","30","10","10","2","26","0","0","0","2","5","0","12","2","2","0","0","2","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0",
"1400000US06001401200","Census Tract 4012, Alameda County, California","2432","185","2247","2129","1303","530","5","278","1","12","118","97","20","9","31","2","9","11","3","0","7","1","0","0","0","4","0","21","12","4","0","0","0","0","0","1","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001401300","Census Tract 4013, Alameda County, California","2810","249","2561","2407","678","1376","25","314","5","9","154","133","33","14","14","2","24","18","7","1","15","0","0","0","0","5","0","17","8","1","0","2","1","0","0","0","1","0","0","1","1","0","1","0","1","0","0","0","4","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001401400","Census Tract 4014, Alameda County, California","4765","706","4059","3881","253","3059","14","520","10","25","178","161","22","7","5","0","42","27","13","11","18","4","0","0","3","8","1","17","11","1","0","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001401500","Census Tract 4015, Alameda County, California","2413","255","2158","2067","265","1657","9","126","3","7","91","77","14","2","4","2","13","23","2","1","8","7","0","0","0","0","1","13","9","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06001401600","Census Tract 4016, Alameda County, California","1933","322","1611","1526","197","1134","20","157","9","9","85","73","7","4","2","0","41","10","3","3","1","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06001401700","Census Tract 4017, Alameda County, California","1878","568","1310","1222","209","923","11","77","0","2","88","58","15","6","5","0","8","8","1","0","7","3","0","1","2","2","0","30","14","0","0","1","2","0","2","0","1","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001401800","Census Tract 4018, Alameda County, California","1953","308","1645","1613","62","1478","10","38","11","14","32","27","2","7","0","0","13","3","1","0","1","0","0","0","0","0","0","5","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001401900","Census Tract 4019, Alameda County, California","759","386","373","337","106","173","1","57","0","0","36","20","7","1","3","0","0","1","8","0","0","0","0","0","0","0","0","16","0","0","0","15","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001402000","Census Tract 4020, Alameda County, California","28","10","18","17","5","7","4","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001402100","Census Tract 4021, Alameda County, California","1161","58","1103","1064","20","909","2","131","2","0","39","37","1","0","0","0","0","5","7","0","3","1","0","0","3","17","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001402200","Census Tract 4022, Alameda County, California","1844","411","1433","1387","151","1109","9","109","0","9","46","43","11","2","8","0","6","3","0","0","12","0","0","0","0","0","1","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001402300","Census Tract 4023, Alameda County, California","453","15","438","426","49","354","2","18","0","3","12","11","6","0","1","0","1","1","0","0","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001402400","Census Tract 4024, Alameda County, California","2588","171","2417","2309","129","1891","8","273","4","4","108","98","16","0","14","0","3","20","4","1","36","0","0","0","1","3","0","10","4","0","0","0","0","0","0","0","0","0","1","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001402500","Census Tract 4025, Alameda County, California","1779","108","1671","1616","63","1329","2","214","4","4","55","49","8","4","5","0","1","6","5","9","8","0","0","0","0","3","0","5","2","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001402600","Census Tract 4026, Alameda County, California","977","46","931","879","59","404","0","410","1","5","52","50","2","6","0","0","6","1","0","0","30","0","0","0","2","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001402700","Census Tract 4027, Alameda County, California","1946","450","1496","1433","72","1165","21","154","6","15","63","46","4","1","7","1","15","5","0","0","10","0","0","0","0","3","0","16","1","2","0","0","1","0","0","0","0","0","10","0","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001402800","Census Tract 4028, Alameda County, California","1910","154","1756","1685","326","1072","14","255","6","12","71","63","10","3","8","1","2","10","8","2","13","0","0","0","2","4","0","8","2","0","0","2","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001402900","Census Tract 4029, Alameda County, California","1291","117","1174","1127","297","401","5","419","3","2","47","42","9","7","10","1","3","3","3","0","0","1","0","0","1","4","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06001403000","Census Tract 4030, Alameda County, California","2734","46","2688","2680","102","114","4","2459","1","0","8","8","0","2","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001403100","Census Tract 4031, Alameda County, California","1647","322","1325","1311","218","469","7","611","6","0","14","14","1","2","6","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001403200","Census Tract 4032, Alameda County, California","63","8","55","52","29","10","1","12","0","0","3","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001403300","Census Tract 4033, Alameda County, California","2310","96","2214","2151","172","189","7","1781","1","1","63","58","3","2","15","0","1","7","2","0","2","20","0","0","4","2","0","5","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001403400","Census Tract 4034, Alameda County, California","3697","282","3415","3247","1244","1047","14","921","5","16","168","154","20","13","41","0","18","11","14","1","24","5","0","0","3","4","0","13","7","1","0","2","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06001403500","Census Tract 4035, Alameda County, California","6346","515","5831","5487","2082","2345","40","957","14","49","344","310","88","28","37","11","46","17","25","0","42","4","0","0","4","8","0","27","7","1","0","4","3","0","0","4","3","0","0","0","0","1","2","1","0","0","0","1","7","5","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001403600","Census Tract 4036, Alameda County, California","4400","316","4084","3856","1475","1889","9","441","5","37","228","209","42","16","36","1","20","19","15","7","39","5","0","0","6","3","0","17","12","1","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001403700","Census Tract 4037, Alameda County, California","4652","370","4282","4082","2301","1262","12","479","7","21","200","179","39","12","33","1","36","11","15","3","17","1","0","2","4","4","1","16","8","0","1","2","0","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0",
"1400000US06001403800","Census Tract 4038, Alameda County, California","3453","235","3218","3081","2040","526","7","485","8","15","137","110","30","14","27","0","8","12","6","1","8","1","0","0","2","1","0","25","19","1","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001403900","Census Tract 4039, Alameda County, California","3794","305","3489","3290","1952","890","17","392","2","37","199","174","48","5","40","1","28","10","9","0","25","0","0","0","2","6","0","24","14","2","0","0","0","1","1","2","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404000","Census Tract 4040, Alameda County, California","2885","209","2676","2555","1711","527","8","293","1","15","121","109","15","17","29","2","9","6","6","2","14","2","1","0","3","3","0","11","3","1","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404100","Census Tract 4041, Alameda County, California","5337","346","4991","4792","3816","436","11","492","3","34","199","182","30","27","70","4","28","5","1","0","7","0","0","0","3","7","0","17","10","1","0","0","1","0","0","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404200","Census Tract 4042, Alameda County, California","3176","125","3051","2949","2587","98","5","247","4","8","102","98","17","13","37","1","12","3","9","0","4","0","0","0","0","2","0","4","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404300","Census Tract 4043, Alameda County, California","3089","97","2992","2896","2481","164","7","234","1","9","96","87","29","4","40","1","5","4","2","1","0","1","0","0","0","0","0","9","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404400","Census Tract 4044, Alameda County, California","4699","201","4498","4326","3551","185","9","556","1","24","172","154","19","22","67","2","13","8","6","0","1","0","0","0","13","3","0","18","9","1","0","3","1","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404501","Census Tract 4045.01, Alameda County, California","1575","61","1514","1462","1243","70","2","143","1","3","52","50","10","5","29","0","1","1","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US06001404502","Census Tract 4045.02, Alameda County, California","5493","272","5221","5014","4070","364","4","547","3","26","207","190","12","24","104","3","26","3","7","0","1","1","0","0","5","4","0","17","9","0","0","0","1","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404600","Census Tract 4046, Alameda County, California","4296","167","4129","3975","3296","222","3","430","2","22","154","141","15","21","79","0","7","13","3","0","0","1","0","0","1","1","0","12","7","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404700","Census Tract 4047, Alameda County, California","1927","97","1830","1784","1408","209","4","147","8","8","46","42","5","5","26","0","2","0","3","0","0","0","0","0","0","1","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404800","Census Tract 4048, Alameda County, California","2683","232","2451","2326","1260","616","11","415","18","6","125","110","23","12","34","2","10","10","5","0","13","0","0","0","0","0","1","14","4","1","0","0","0","1","0","1","3","0","3","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404900","Census Tract 4049, Alameda County, California","4356","322","4034","3864","2457","495","15","870","12","15","170","158","28","13","63","4","27","3","11","0","3","0","0","0","4","2","0","12","1","3","1","0","1","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001405000","Census Tract 4050, Alameda County, California","3204","190","3014","2876","2059","407","14","370","10","16","138","126","23","15","49","1","14","13","2","1","2","0","0","0","1","5","0","11","7","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001405100","Census Tract 4051, Alameda County, California","4161","179","3982","3844","2785","685","3","354","0","17","138","127","26","9","50","0","8","19","6","0","5","0","0","1","0","3","0","10","8","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",
"1400000US06001405200","Census Tract 4052, Alameda County, California","4991","366","4625","4435","1613","1002","15","1777","13","15","190","170","34","12","40","1","31","11","11","1","13","2","0","0","3","11","0","19","10","3","0","1","0","0","0","3","0","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001405300","Census Tract 4053, Alameda County, California","5838","668","5170","4953","1764","1539","42","1569","20","19","217","194","28","8","51","2","44","10","11","6","7","0","0","2","14","11","0","23","12","2","0","2","1","0","0","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001405400","Census Tract 4054, Alameda County, California","8381","1908","6473","6159","673","2092","47","3312","14","21","314","292","35","20","23","1","62","21","27","2","46","5","0","1","8","41","0","20","9","1","0","0","8","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
