"GEO_ID","NAME","P002001","P002001ERR","P002002","P002003","P002004","P002005","P002006","P002007","P002008","P002009","P002010","P002011","P002012","P002013","P002014","P002015","P002016","P002017","P002018","P002019","P002020","P002021","P002022","P002023","P002024","P002025","P002026","P002027","P002028","P002029","P002030","P002031","P002032","P002033","P002034","P002035","P002036","P002037","P002038","P002039","P002040","P002041","P002042","P002043","P002044","P002045","P002046","P002047","P002048","P002049","P002050","P002051","P002052","P002053","P002054","P002055","P002056","P002057","P002058","P002059","P002060","P002061","P002062","P002063","P002064","P002065","P002066","P002067","P002068","P002069","P002070","P002071","P002072","P002073",
"Geography","Geographic Area Name","Total","Errata of Total","Total!!Hispanic or Latino","Total!!Not Hispanic or Latino","Total!!Not Hispanic or Latino!!Population of one race","Total!!Not Hispanic or Latino!!Population of one race!!White alone","Total!!Not Hispanic or Latino!!Population of one race!!Black or African American alone","Total!!Not Hispanic or Latino!!Population of one race!!American Indian and Alaska Native alone","Total!!Not Hispanic or Latino!!Population of one race!!Asian alone","Total!!Not Hispanic or Latino!!Population of one race!!Native Hawaiian and Other Pacific Islander alone","Total!!Not Hispanic or Latino!!Population of one race!!Some Other Race alone","Total!!Not Hispanic or Latino!!Two or More Races","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!White; Black or African American","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!White; American Indian and Alaska Native","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!White; Asian","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!White; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!White; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!Black or African American; American Indian and Alaska Native","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!Black or African American; Asian","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!Black or African American; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!Black or African American; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!American Indian and Alaska Native; Asian","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!American Indian and Alaska Native; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!Asian; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; Black or African American; American Indian and Alaska Native","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; Black or African American; Asian","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; Black or African American; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; Black or African American; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; American Indian and Alaska Native; Asian","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; American Indian and Alaska Native; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; Asian; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!Black or African American; American Indian and Alaska Native; Asian","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!Black or African American; American Indian and Alaska Native; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!Black or African American; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!Black or African American; Asian; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!American Indian and Alaska Native; Asian; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; Black or African American; American Indian and Alaska Native; Asian","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; Black or African American; American Indian and Alaska Native; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; Black or African American; Asian; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; American Indian and Alaska Native; Asian; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; Asian; Native Hawaiian and Other Pacific Islander, Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!Black or African American; American Indian and Alaska Native; Asian; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of five races","Total!!Not Hispanic or Latino!!Two or More Races!!Population of five races!!White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of five races!!White; Black or African American; American Indian and Alaska Native; Asian; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of five races!!White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of five races!!White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of five races!!White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of five races!!Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of six races","Total!!Not Hispanic or Latino!!Two or More Races!!Population of six races!!White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race",
"1400000US06001400100","Census Tract 4001, Alameda County, California","2937","null","117","2820","2709","2078","140","2","456","8","25","111","100","8","2","75","4","0","3","4","0","0","2","0","0","1","1","0","11","3","5","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001400200","Census Tract 4002, Alameda County, California","1974","null","151","1823","1728","1546","31","2","146","0","3","95","87","4","10","59","1","5","0","4","0","0","0","0","1","1","2","0","8","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001400300","Census Tract 4003, Alameda County, California","4865","null","399","4466","4220","3256","512","8","419","5","20","246","217","46","11","120","2","4","7","2","4","1","0","0","2","10","8","0","29","6","1","0","0","1","0","0","13","6","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001400400","Census Tract 4004, Alameda County, California","3703","null","332","3371","3174","2424","448","5","270","6","21","197","178","41","13","106","3","1","4","7","0","1","0","0","0","0","1","1","19","10","1","0","0","1","0","0","3","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001400500","Census Tract 4005, Alameda County, California","3517","null","340","3177","2962","1778","933","16","208","4","23","215","188","40","22","80","4","8","22","10","0","0","2","0","0","0","0","0","26","15","6","0","0","1","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001400600","Census Tract 4006, Alameda County, California","1571","null","126","1445","1377","671","615","4","80","0","7","68","62","21","11","10","0","1","7","9","2","0","0","0","0","0","1","0","6","4","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001400700","Census Tract 4007, Alameda County, California","4206","null","439","3767","3610","1239","2068","14","249","16","24","157","132","39","16","33","3","2","18","12","2","5","0","0","0","0","2","0","21","16","1","0","0","1","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001400800","Census Tract 4008, Alameda County, California","3594","null","367","3227","3056","1135","1463","15","429","7","7","171","147","51","22","32","3","2","12","14","2","4","0","0","1","3","1","0","24","14","4","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001400900","Census Tract 4009, Alameda County, California","2302","null","307","1995","1863","713","1005","6","128","5","6","132","109","37","11","22","6","0","12","13","0","4","1","0","0","2","1","0","20","11","0","1","1","1","0","0","0","1","0","4","0","0","0","0","0","1","0","0","0","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001401000","Census Tract 4010, Alameda County, California","5678","null","806","4872","4588","1269","2848","20","418","11","22","284","233","56","17","58","1","5","41","36","5","5","0","0","0","7","2","0","41","30","4","0","3","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","10","4","1","2","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001401100","Census Tract 4011, Alameda County, California","4156","null","522","3634","3397","1933","975","19","439","8","23","237","202","53","18","74","2","4","12","25","2","2","3","0","0","2","5","0","29","13","4","1","0","4","2","0","3","2","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06001401200","Census Tract 4012, Alameda County, California","2416","null","226","2190","2076","1412","421","4","225","3","11","114","101","34","6","48","1","1","7","1","0","1","0","0","0","1","1","0","13","10","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001401300","Census Tract 4013, Alameda County, California","3528","null","488","3040","2892","932","1255","12","671","13","9","148","138","47","9","34","4","2","24","6","0","2","1","0","0","9","0","0","10","5","2","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001401400","Census Tract 4014, Alameda County, California","4314","null","911","3403","3236","654","2090","28","427","5","32","167","134","50","4","23","2","3","27","9","8","1","1","0","0","0","6","0","31","22","5","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001401500","Census Tract 4015, Alameda County, California","2630","null","406","2224","2129","526","1392","3","183","17","8","95","88","26","8","19","1","0","16","7","0","9","0","0","0","0","1","1","6","3","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06001401600","Census Tract 4016, Alameda County, California","2163","null","449","1714","1633","351","1005","15","257","2","3","81","74","28","2","11","3","0","9","9","3","0","6","0","1","1","1","0","4","1","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0",
"1400000US06001401700","Census Tract 4017, Alameda County, California","2667","null","683","1984","1863","691","884","11","265","9","3","121","93","19","9","23","5","2","9","15","2","6","0","0","0","3","0","0","27","17","2","3","0","0","1","0","1","0","0","1","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001401800","Census Tract 4018, Alameda County, California","1703","null","329","1374","1298","256","977","5","51","6","3","76","73","18","6","17","3","1","19","6","2","1","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001402200","Census Tract 4022, Alameda County, California","2385","null","720","1665","1543","388","868","8","271","2","6","122","98","52","9","13","0","0","11","7","2","1","0","0","0","0","3","0","24","12","5","4","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001402400","Census Tract 4024, Alameda County, California","2351","null","220","2131","2011","297","1358","12","328","6","10","120","99","25","0","41","0","4","19","7","1","2","0","0","0","0","0","0","19","13","1","0","0","0","0","0","1","3","0","0","0","0","1","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001402500","Census Tract 4025, Alameda County, California","1784","null","81","1703","1639","145","1191","8","295","0","0","64","49","14","3","18","2","0","4","6","1","1","0","0","0","0","0","0","14","4","5","0","0","0","1","0","1","0","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001402600","Census Tract 4026, Alameda County, California","1151","null","66","1085","1059","130","340","3","580","4","2","26","22","4","0","11","0","0","1","3","1","0","1","0","0","0","1","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001402700","Census Tract 4027, Alameda County, California","1569","null","243","1326","1246","199","881","2","161","0","3","80","74","7","1","49","4","1","4","4","2","0","0","0","0","1","1","0","6","3","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001402800","Census Tract 4028, Alameda County, California","3345","null","276","3069","2911","793","1378","21","705","13","1","158","140","45","17","26","1","0","22","15","0","4","0","0","0","5","5","0","15","6","6","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3",
"1400000US06001402900","Census Tract 4029, Alameda County, California","1434","null","137","1297","1251","337","289","2","616","4","3","46","36","10","3","13","0","2","1","5","0","0","1","0","0","1","0","0","8","6","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001403000","Census Tract 4030, Alameda County, California","2788","null","36","2752","2706","118","123","2","2462","1","0","46","40","11","1","17","0","0","3","4","0","0","4","0","0","0","0","0","6","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001403100","Census Tract 4031, Alameda County, California","2238","null","321","1917","1852","407","679","4","753","5","4","65","60","11","5","29","0","3","4","4","0","1","0","1","0","1","1","0","5","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001403300","Census Tract 4033, Alameda County, California","4054","null","242","3812","3692","1030","455","9","2185","4","9","120","110","30","9","48","3","2","2","6","1","2","0","0","0","5","2","0","9","3","2","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001403400","Census Tract 4034, Alameda County, California","4146","null","387","3759","3559","1353","816","13","1344","11","22","200","176","43","15","73","3","6","11","13","0","2","2","0","0","5","3","0","23","16","0","1","0","2","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001403501","Census Tract 4035.01, Alameda County, California","4374","null","440","3934","3682","1370","1222","16","1037","12","25","252","217","56","19","63","5","12","24","13","1","5","11","1","0","3","4","0","23","14","1","0","2","3","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","11","5","2","1","2","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06001403502","Census Tract 4035.02, Alameda County, California","1991","null","242","1749","1646","880","530","7","215","3","11","103","95","34","16","23","2","0","8","9","0","0","0","0","0","2","1","0","7","3","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001403600","Census Tract 4036, Alameda County, California","4482","null","436","4046","3819","1540","1699","10","547","5","18","227","198","51","13","67","0","2","15","28","3","12","1","0","0","1","5","0","25","17","1","0","0","1","0","0","4","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US06001403701","Census Tract 4037.01, Alameda County, California","2587","null","236","2351","2212","1287","544","11","356","1","13","139","122","43","11","37","1","4","6","14","1","5","0","0","0","0","0","0","15","9","2","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US06001403702","Census Tract 4037.02, Alameda County, California","1724","null","149","1575","1479","978","312","3","170","2","14","96","84","18","14","34","8","1","1","6","0","1","0","0","0","0","1","0","10","5","1","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001403800","Census Tract 4038, Alameda County, California","3461","null","290","3171","3001","2176","334","7","465","3","16","170","146","29","19","76","2","1","4","7","1","2","0","0","0","2","3","0","23","9","4","0","1","1","0","1","2","4","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001403900","Census Tract 4039, Alameda County, California","3584","null","323","3261","3073","1986","573","13","482","8","11","188","167","64","9","61","2","5","9","10","1","4","1","0","0","1","0","0","18","10","3","0","0","3","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US06001404000","Census Tract 4040, Alameda County, California","2819","null","304","2515","2366","1616","401","6","324","4","15","149","129","42","9","53","1","4","8","8","0","0","1","0","0","1","2","0","15","8","1","0","0","2","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US06001404101","Census Tract 4041.01, Alameda County, California","2929","null","274","2655","2521","1980","181","3","337","5","15","134","122","32","17","65","0","0","2","4","1","1","0","0","0","0","0","0","12","6","3","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404102","Census Tract 4041.02, Alameda County, California","2283","null","149","2134","2047","1542","182","5","301","4","13","87","77","9","11","40","1","2","2","3","0","4","0","0","0","5","0","0","9","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404200","Census Tract 4042, Alameda County, California","3483","null","187","3296","3135","2539","171","11","404","2","8","161","155","33","9","98","0","2","0","6","2","2","1","0","0","2","0","0","6","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404300","Census Tract 4043, Alameda County, California","3218","null","170","3048","2906","2372","141","4","374","0","15","142","131","27","6","87","3","0","2","5","0","0","0","0","0","0","1","0","11","3","6","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404400","Census Tract 4044, Alameda County, California","5314","null","355","4959","4702","3590","253","6","818","7","28","257","231","34","25","143","8","2","5","10","0","0","0","0","0","2","2","0","25","14","3","0","0","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404501","Census Tract 4045.01, Alameda County, California","1677","null","97","1580","1484","1211","72","1","195","1","4","96","91","10","11","64","0","0","1","3","0","0","0","0","0","2","0","0","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404502","Census Tract 4045.02, Alameda County, California","5784","null","347","5437","5131","4172","363","16","547","6","27","306","279","60","21","179","4","3","3","8","0","0","0","0","0","1","0","0","26","15","3","0","0","1","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06001404600","Census Tract 4046, Alameda County, California","4353","null","239","4114","3906","3178","261","3","444","6","14","208","179","25","14","115","5","0","5","2","0","0","0","0","0","3","10","0","29","3","14","0","0","2","0","0","6","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404700","Census Tract 4047, Alameda County, California","1954","null","117","1837","1754","1395","156","6","184","0","13","83","82","13","6","50","0","2","1","10","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404800","Census Tract 4048, Alameda County, California","2684","null","308","2376","2235","1221","530","16","451","10","7","141","129","35","10","71","0","0","2","6","0","2","3","0","0","0","0","0","10","6","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001404900","Census Tract 4049, Alameda County, California","4129","null","399","3730","3531","2228","462","2","820","4","15","199","178","44","18","95","1","0","6","5","3","4","0","0","0","2","0","0","16","9","3","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US06001405000","Census Tract 4050, Alameda County, California","3136","null","229","2907","2752","2057","302","6","376","1","10","155","130","29","4","74","0","1","8","7","0","4","0","0","0","0","3","0","25","16","6","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001405100","Census Tract 4051, Alameda County, California","4197","null","226","3971","3770","2856","497","4","384","7","22","201","181","41","10","103","1","2","10","9","0","0","1","0","0","0","4","0","17","10","2","2","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001405200","Census Tract 4052, Alameda County, California","4597","null","434","4163","3915","1745","699","8","1420","16","27","248","220","75","19","75","2","2","8","19","1","7","4","1","0","2","5","0","24","4","8","0","1","4","0","0","4","1","0","1","0","0","0","1","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001405301","Census Tract 4053.01, Alameda County, California","2603","null","369","2234","2093","1076","605","13","382","4","13","141","122","34","11","48","1","3","3","9","0","5","0","0","1","5","2","0","19","9","2","2","0","1","0","0","1","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001405302","Census Tract 4053.02, Alameda County, California","2530","null","370","2160","2063","592","488","10","957","4","12","97","81","25","7","26","0","1","9","2","2","2","4","0","0","2","1","0","13","4","0","0","0","1","0","0","2","1","0","2","0","0","3","0","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06001405401","Census Tract 4054.01, Alameda County, California","3957","null","829","3128","3001","459","763","14","1741","13","11","127","100","31","9","23","3","0","13","9","1","1","3","0","0","1","5","1","26","12","7","3","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
