"GEO_ID","NAME","B25064_001E","B25064_001M","B25064_001MA","B25064_001EA",
"Geography","Geographic Area Name","Estimate!!Median gross rent","Margin of Error!!Median gross rent","Annotation of Margin of Error!!Median gross rent","Annotation of Estimate!!Median gross rent",
"0500000US06001","Alameda County, California","1367","10","null","null",
"0500000US06003","Alpine County, California","913","412","null","null",
"0500000US06005","Amador County, California","1047","50","null","null",
"0500000US06007","Butte County, California","905","16","null","null",
"0500000US06009","Calaveras County, California","1038","108","null","null",
"0500000US06011","Colusa County, California","869","75","null","null",
"0500000US06013","Contra Costa County, California","1426","15","null","null",
"0500000US06015","Del Norte County, California","808","58","null","null",
"0500000US06017","El Dorado County, California","1054","39","null","null",
"0500000US06019","Fresno County, California","886","7","null","null",
"0500000US06021","Glenn County, California","725","40","null","null",
"0500000US06023","Humboldt County, California","892","19","null","null",
"0500000US06025","Imperial County, California","766","18","null","null",
"0500000US06027","Inyo County, California","844","39","null","null",
"0500000US06029","Kern County, California","888","10","null","null",
"0500000US06031","Kings County, California","881","19","null","null",
"0500000US06033","Lake County, California","891","34","null","null",
"0500000US06035","Lassen County, California","882","68","null","null",
"0500000US06037","Los Angeles County, California","1231","3","null","null",
"0500000US06039","Madera County, California","926","26","null","null",
"0500000US06041","Marin County, California","1678","26","null","null",
"0500000US06043","Mariposa County, California","812","99","null","null",
"0500000US06045","Mendocino County, California","960","29","null","null",
"0500000US06047","Merced County, California","873","16","null","null",
"0500000US06049","Modoc County, California","653","112","null","null",
"0500000US06051","Mono County, California","1068","111","null","null",
"0500000US06053","Monterey County, California","1236","15","null","null",
"0500000US06055","Napa County, California","1405","42","null","null",
"0500000US06057","Nevada County, California","1191","68","null","null",
"0500000US06059","Orange County, California","1548","10","null","null",
"0500000US06061","Placer County, California","1303","19","null","null",
"0500000US06063","Plumas County, California","836","42","null","null",
"0500000US06065","Riverside County, California","1179","10","null","null",
"0500000US06067","Sacramento County, California","1036","9","null","null",
"0500000US06069","San Benito County, California","1353","69","null","null",
"0500000US06071","San Bernardino County, California","1116","7","null","null",
"0500000US06073","San Diego County, California","1344","6","null","null",
"0500000US06075","San Francisco County, California","1558","16","null","null",
"0500000US06077","San Joaquin County, California","1024","15","null","null",
"0500000US06079","San Luis Obispo County, California","1235","20","null","null",
"0500000US06081","San Mateo County, California","1728","17","null","null",
"0500000US06083","Santa Barbara County, California","1369","20","null","null",
"0500000US06085","Santa Clara County, California","1705","10","null","null",
"0500000US06087","Santa Cruz County, California","1441","26","null","null",
"0500000US06089","Shasta County, California","926","22","null","null",
"0500000US06091","Sierra County, California","938","247","null","null",
"0500000US06093","Siskiyou County, California","806","34","null","null",
"0500000US06095","Solano County, California","1294","23","null","null",
"0500000US06097","Sonoma County, California","1320","20","null","null",
"0500000US06099","Stanislaus County, California","989","10","null","null",
"0500000US06101","Sutter County, California","906","29","null","null",
"0500000US06103","Tehama County, California","782","35","null","null",
"0500000US06105","Trinity County, California","786","89","null","null",
"0500000US06107","Tulare County, California","830","10","null","null",
"0500000US06109","Tuolumne County, California","917","31","null","null",
"0500000US06111","Ventura County, California","1507","19","null","null",
"0500000US06113","Yolo County, California","1102","21","null","null",
"0500000US06115","Yuba County, California","885","24","null","null",
