"GEO_ID","NAME","B25064_001E","B25064_001M","B25064_001MA","B25064_001EA",
"Geography","Geographic Area Name","Estimate!!Median gross rent","Margin of Error!!Median gross rent","Annotation of Margin of Error!!Median gross rent","Annotation of Estimate!!Median gross rent",
"0500000US06001","Alameda County, California","1228","9","null","null",
"0500000US06003","Alpine County, California","796","80","null","null",
"0500000US06005","Amador County, California","1011","57","null","null",
"0500000US06007","Butte County, California","878","16","null","null",
"0500000US06009","Calaveras County, California","1031","72","null","null",
"0500000US06011","Colusa County, California","885","73","null","null",
"0500000US06013","Contra Costa County, California","1309","15","null","null",
"0500000US06015","Del Norte County, California","869","69","null","null",
"0500000US06017","El Dorado County, California","1098","28","null","null",
"0500000US06019","Fresno County, California","850","7","null","null",
"0500000US06021","Glenn County, California","742","55","null","null",
"0500000US06023","Humboldt County, California","859","21","null","null",
"0500000US06025","Imperial County, California","699","16","null","null",
"0500000US06027","Inyo County, California","882","44","null","null",
"0500000US06029","Kern County, California","840","8","null","null",
"0500000US06031","Kings County, California","864","17","null","null",
"0500000US06033","Lake County, California","891","47","null","null",
"0500000US06035","Lassen County, California","855","109","null","null",
"0500000US06037","Los Angeles County, California","1161","3","null","null",
"0500000US06039","Madera County, California","861","31","null","null",
"0500000US06041","Marin County, California","1571","32","null","null",
"0500000US06043","Mariposa County, California","748","92","null","null",
"0500000US06045","Mendocino County, California","940","33","null","null",
"0500000US06047","Merced County, California","806","18","null","null",
"0500000US06049","Modoc County, California","613","86","null","null",
"0500000US06051","Mono County, California","1096","78","null","null",
"0500000US06053","Monterey County, California","1160","14","null","null",
"0500000US06055","Napa County, California","1279","43","null","null",
"0500000US06057","Nevada County, California","1138","48","null","null",
"0500000US06059","Orange County, California","1463","7","null","null",
"0500000US06061","Placer County, California","1190","20","null","null",
"0500000US06063","Plumas County, California","779","66","null","null",
"0500000US06065","Riverside County, California","1141","9","null","null",
"0500000US06067","Sacramento County, California","1003","9","null","null",
"0500000US06069","San Benito County, California","1202","64","null","null",
"0500000US06071","San Bernardino County, California","1092","8","null","null",
"0500000US06073","San Diego County, California","1261","8","null","null",
"0500000US06075","San Francisco County, California","1388","14","null","null",
"0500000US06077","San Joaquin County, California","993","11","null","null",
"0500000US06079","San Luis Obispo County, California","1165","19","null","null",
"0500000US06081","San Mateo County, California","1508","21","null","null",
"0500000US06083","Santa Barbara County, California","1303","19","null","null",
"0500000US06085","Santa Clara County, California","1459","10","null","null",
"0500000US06087","Santa Cruz County, California","1325","27","null","null",
"0500000US06089","Shasta County, California","882","22","null","null",
"0500000US06091","Sierra County, California","913","269","null","null",
"0500000US06093","Siskiyou County, California","758","44","null","null",
"0500000US06095","Solano County, California","1222","18","null","null",
"0500000US06097","Sonoma County, California","1223","17","null","null",
"0500000US06099","Stanislaus County, California","962","10","null","null",
"0500000US06101","Sutter County, California","867","30","null","null",
"0500000US06103","Tehama County, California","813","36","null","null",
"0500000US06105","Trinity County, California","744","70","null","null",
"0500000US06107","Tulare County, California","781","15","null","null",
"0500000US06109","Tuolumne County, California","905","45","null","null",
"0500000US06111","Ventura County, California","1428","16","null","null",
"0500000US06113","Yolo County, California","1086","21","null","null",
"0500000US06115","Yuba County, California","829","38","null","null",
