"GEO_ID","NAME","B25064_001E","B25064_001M","B25064_001MA","B25064_001EA",
"Geography","Geographic Area Name","Estimate!!Median gross rent","Margin of Error!!Median gross rent","Annotation of Margin of Error!!Median gross rent","Annotation of Estimate!!Median gross rent",
"0500000US06001","Alameda County, California","1289","8","null","null",
"0500000US06003","Alpine County, California","1018","310","null","null",
"0500000US06005","Amador County, California","1006","60","null","null",
"0500000US06007","Butte County, California","890","16","null","null",
"0500000US06009","Calaveras County, California","1061","69","null","null",
"0500000US06011","Colusa County, California","923","63","null","null",
"0500000US06013","Contra Costa County, California","1365","16","null","null",
"0500000US06015","Del Norte County, California","914","56","null","null",
"0500000US06017","El Dorado County, California","1090","37","null","null",
"0500000US06019","Fresno County, California","875","8","null","null",
"0500000US06021","Glenn County, California","720","38","null","null",
"0500000US06023","Humboldt County, California","889","22","null","null",
"0500000US06025","Imperial County, California","744","17","null","null",
"0500000US06027","Inyo County, California","829","43","null","null",
"0500000US06029","Kern County, California","885","11","null","null",
"0500000US06031","Kings County, California","871","21","null","null",
"0500000US06033","Lake County, California","900","44","null","null",
"0500000US06035","Lassen County, California","867","56","null","null",
"0500000US06037","Los Angeles County, California","1204","3","null","null",
"0500000US06039","Madera County, California","914","31","null","null",
"0500000US06041","Marin County, California","1628","29","null","null",
"0500000US06043","Mariposa County, California","866","96","null","null",
"0500000US06045","Mendocino County, California","953","32","null","null",
"0500000US06047","Merced County, California","860","16","null","null",
"0500000US06049","Modoc County, California","633","107","null","null",
"0500000US06051","Mono County, California","1118","96","null","null",
"0500000US06053","Monterey County, California","1209","13","null","null",
"0500000US06055","Napa County, California","1350","32","null","null",
"0500000US06057","Nevada County, California","1217","67","null","null",
"0500000US06059","Orange County, California","1498","9","null","null",
"0500000US06061","Placer County, California","1242","20","null","null",
"0500000US06063","Plumas County, California","799","60","null","null",
"0500000US06065","Riverside County, California","1168","9","null","null",
"0500000US06067","Sacramento County, California","1024","8","null","null",
"0500000US06069","San Benito County, California","1233","49","null","null",
"0500000US06071","San Bernardino County, California","1102","6","null","null",
"0500000US06073","San Diego County, California","1300","8","null","null",
"0500000US06075","San Francisco County, California","1488","13","null","null",
"0500000US06077","San Joaquin County, California","1026","15","null","null",
"0500000US06079","San Luis Obispo County, California","1211","19","null","null",
"0500000US06081","San Mateo County, California","1602","15","null","null",
"0500000US06083","Santa Barbara County, California","1340","19","null","null",
"0500000US06085","Santa Clara County, California","1566","11","null","null",
"0500000US06087","Santa Cruz County, California","1385","31","null","null",
"0500000US06089","Shasta County, California","919","27","null","null",
"0500000US06091","Sierra County, California","1040","100","null","null",
"0500000US06093","Siskiyou County, California","802","44","null","null",
"0500000US06095","Solano County, California","1264","24","null","null",
"0500000US06097","Sonoma County, California","1265","19","null","null",
"0500000US06099","Stanislaus County, California","992","12","null","null",
"0500000US06101","Sutter County, California","889","19","null","null",
"0500000US06103","Tehama County, California","821","42","null","null",
"0500000US06105","Trinity County, California","758","89","null","null",
"0500000US06107","Tulare County, California","821","12","null","null",
"0500000US06109","Tuolumne County, California","919","55","null","null",
"0500000US06111","Ventura County, California","1470","16","null","null",
"0500000US06113","Yolo County, California","1082","18","null","null",
"0500000US06115","Yuba County, California","863","27","null","null",
