"GEO_ID","NAME","B25064_001E","B25064_001M","B25064_001MA","B25064_001EA",
"Geography","Geographic Area Name","Estimate!!Median gross rent","Margin of Error!!Median gross rent","Annotation of Margin of Error!!Median gross rent","Annotation of Estimate!!Median gross rent",
"0500000US06001","Alameda County, California","1325","9","null","null",
"0500000US06003","Alpine County, California","775","327","null","null",
"0500000US06005","Amador County, California","1029","63","null","null",
"0500000US06007","Butte County, California","899","16","null","null",
"0500000US06009","Calaveras County, California","1072","99","null","null",
"0500000US06011","Colusa County, California","864","90","null","null",
"0500000US06013","Contra Costa County, California","1395","13","null","null",
"0500000US06015","Del Norte County, California","843","46","null","null",
"0500000US06017","El Dorado County, California","1073","34","null","null",
"0500000US06019","Fresno County, California","884","9","null","null",
"0500000US06021","Glenn County, California","716","37","null","null",
"0500000US06023","Humboldt County, California","899","17","null","null",
"0500000US06025","Imperial County, California","772","18","null","null",
"0500000US06027","Inyo County, California","835","35","null","null",
"0500000US06029","Kern County, California","887","10","null","null",
"0500000US06031","Kings County, California","875","21","null","null",
"0500000US06033","Lake County, California","921","37","null","null",
"0500000US06035","Lassen County, California","901","61","null","null",
"0500000US06037","Los Angeles County, California","1221","3","null","null",
"0500000US06039","Madera County, California","937","26","null","null",
"0500000US06041","Marin County, California","1659","26","null","null",
"0500000US06043","Mariposa County, California","838","76","null","null",
"0500000US06045","Mendocino County, California","972","33","null","null",
"0500000US06047","Merced County, California","870","17","null","null",
"0500000US06049","Modoc County, California","671","113","null","null",
"0500000US06051","Mono County, California","1061","81","null","null",
"0500000US06053","Monterey County, California","1228","14","null","null",
"0500000US06055","Napa County, California","1376","39","null","null",
"0500000US06057","Nevada County, California","1190","74","null","null",
"0500000US06059","Orange County, California","1522","9","null","null",
"0500000US06061","Placer County, California","1277","28","null","null",
"0500000US06063","Plumas County, California","824","41","null","null",
"0500000US06065","Riverside County, California","1182","9","null","null",
"0500000US06067","Sacramento County, California","1035","9","null","null",
"0500000US06069","San Benito County, California","1265","69","null","null",
"0500000US06071","San Bernardino County, California","1113","7","null","null",
"0500000US06073","San Diego County, California","1328","7","null","null",
"0500000US06075","San Francisco County, California","1533","18","null","null",
"0500000US06077","San Joaquin County, California","1033","15","null","null",
"0500000US06079","San Luis Obispo County, California","1226","18","null","null",
"0500000US06081","San Mateo County, California","1664","17","null","null",
"0500000US06083","Santa Barbara County, California","1357","25","null","null",
"0500000US06085","Santa Clara County, California","1637","11","null","null",
"0500000US06087","Santa Cruz County, California","1427","28","null","null",
"0500000US06089","Shasta County, California","932","21","null","null",
"0500000US06091","Sierra County, California","1010","122","null","null",
"0500000US06093","Siskiyou County, California","799","40","null","null",
"0500000US06095","Solano County, California","1290","21","null","null",
"0500000US06097","Sonoma County, California","1302","20","null","null",
"0500000US06099","Stanislaus County, California","993","12","null","null",
"0500000US06101","Sutter County, California","898","29","null","null",
"0500000US06103","Tehama County, California","833","25","null","null",
"0500000US06105","Trinity County, California","802","113","null","null",
"0500000US06107","Tulare County, California","826","13","null","null",
"0500000US06109","Tuolumne County, California","924","38","null","null",
"0500000US06111","Ventura County, California","1494","16","null","null",
"0500000US06113","Yolo County, California","1096","21","null","null",
"0500000US06115","Yuba County, California","884","33","null","null",
