"GEO_ID","NAME","B19013_001E","B19013_001M","B19013_001MA","B19013_001EA",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2012 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2012 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2012 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2012 inflation-adjusted dollars)",
"1400000US06001400100","Census Tract 4001, Alameda County, California","144732","33682","null","null",
"1400000US06001400200","Census Tract 4002, Alameda County, California","122634","19222","null","null",
"1400000US06001400300","Census Tract 4003, Alameda County, California","56000","12861","null","null",
"1400000US06001400400","Census Tract 4004, Alameda County, California","92366","12268","null","null",
"1400000US06001400500","Census Tract 4005, Alameda County, California","69353","8000","null","null",
"1400000US06001400600","Census Tract 4006, Alameda County, California","54233","10294","null","null",
"1400000US06001400700","Census Tract 4007, Alameda County, California","39900","10032","null","null",
"1400000US06001400800","Census Tract 4008, Alameda County, California","55153","15297","null","null",
"1400000US06001400900","Census Tract 4009, Alameda County, California","60811","16436","null","null",
"1400000US06001401000","Census Tract 4010, Alameda County, California","40034","11884","null","null",
"1400000US06001401100","Census Tract 4011, Alameda County, California","49014","7985","null","null",
"1400000US06001401200","Census Tract 4012, Alameda County, California","61053","12451","null","null",
"1400000US06001401300","Census Tract 4013, Alameda County, California","32735","5973","null","null",
"1400000US06001401400","Census Tract 4014, Alameda County, California","27034","7226","null","null",
"1400000US06001401500","Census Tract 4015, Alameda County, California","40625","15349","null","null",
"1400000US06001401600","Census Tract 4016, Alameda County, California","37785","6130","null","null",
"1400000US06001401700","Census Tract 4017, Alameda County, California","75439","31549","null","null",
"1400000US06001401800","Census Tract 4018, Alameda County, California","29228","4215","null","null",
"1400000US06001402200","Census Tract 4022, Alameda County, California","32827","7686","null","null",
"1400000US06001402400","Census Tract 4024, Alameda County, California","22282","2803","null","null",
"1400000US06001402500","Census Tract 4025, Alameda County, California","23523","13394","null","null",
"1400000US06001402600","Census Tract 4026, Alameda County, California","22927","3575","null","null",
"1400000US06001402700","Census Tract 4027, Alameda County, California","35389","22523","null","null",
"1400000US06001402800","Census Tract 4028, Alameda County, California","19866","4575","null","null",
"1400000US06001402900","Census Tract 4029, Alameda County, California","22222","5614","null","null",
"1400000US06001403000","Census Tract 4030, Alameda County, California","18000","2477","null","null",
"1400000US06001403100","Census Tract 4031, Alameda County, California","50938","25584","null","null",
"1400000US06001403300","Census Tract 4033, Alameda County, California","53272","15332","null","null",
"1400000US06001403400","Census Tract 4034, Alameda County, California","40462","8118","null","null",
"1400000US06001403501","Census Tract 4035.01, Alameda County, California","35234","16724","null","null",
