"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"1400000US06001410500","Census Tract 4105, Alameda County, California","25536","null","9078","null",
"1400000US06001420100","Census Tract 4201, Alameda County, California","124811","null","9116","null",
"1400000US06001420200","Census Tract 4202, Alameda County, California","91029","null","13283","null",
"1400000US06001420300","Census Tract 4203, Alameda County, California","87237","null","7904","null",
"1400000US06001420400","Census Tract 4204, Alameda County, California","43272","null","5398","null",
"1400000US06001420500","Census Tract 4205, Alameda County, California","90645","null","12327","null",
"1400000US06001420600","Census Tract 4206, Alameda County, California","145556","null","25881","null",
"1400000US06001421100","Census Tract 4211, Alameda County, California","178438","null","16347","null",
"1400000US06001421200","Census Tract 4212, Alameda County, California","157045","null","27371","null",
"1400000US06001421300","Census Tract 4213, Alameda County, California","135724","null","22533","null",
"1400000US06001421400","Census Tract 4214, Alameda County, California","146774","null","17214","null",
"1400000US06001421500","Census Tract 4215, Alameda County, California","155197","null","17116","null",
"1400000US06001421600","Census Tract 4216, Alameda County, California","126806","null","20606","null",
"1400000US06001421700","Census Tract 4217, Alameda County, California","76014","null","10823","null",
"1400000US06001421800","Census Tract 4218, Alameda County, California","126146","null","17897","null",
"1400000US06001421900","Census Tract 4219, Alameda County, California","99010","null","19258","null",
"1400000US06001422000","Census Tract 4220, Alameda County, California","77411","null","19368","null",
"1400000US06001422100","Census Tract 4221, Alameda County, California","66481","null","15924","null",
"1400000US06001422200","Census Tract 4222, Alameda County, California","90583","null","13400","null",
"1400000US06001422300","Census Tract 4223, Alameda County, California","64458","null","11805","null",
"1400000US06001422400","Census Tract 4224, Alameda County, California","58421","null","9168","null",
"1400000US06001422500","Census Tract 4225, Alameda County, California","63125","null","8644","null",
"1400000US06001422600","Census Tract 4226, Alameda County, California","250,000+","250,000+","***","***",
"1400000US06001422700","Census Tract 4227, Alameda County, California","30078","null","8186","null",
"1400000US06001422800","Census Tract 4228, Alameda County, California","16511","null","3637","null",
"1400000US06001422900","Census Tract 4229, Alameda County, California","22399","null","5581","null",
"1400000US06001423000","Census Tract 4230, Alameda County, California","69125","null","15073","null",
"1400000US06001423100","Census Tract 4231, Alameda County, California","67786","null","7225","null",
"1400000US06001423200","Census Tract 4232, Alameda County, California","45338","null","9590","null",
"1400000US06001423300","Census Tract 4233, Alameda County, California","86738","null","9858","null",
"1400000US06001423400","Census Tract 4234, Alameda County, California","83636","null","15362","null",
"1400000US06001423500","Census Tract 4235, Alameda County, California","49500","null","12640","null",
"1400000US06001423601","Census Tract 4236.01, Alameda County, California","89605","null","19913","null",
"1400000US06001423602","Census Tract 4236.02, Alameda County, California","28056","null","8923","null",
"1400000US06001423700","Census Tract 4237, Alameda County, California","91250","null","20432","null",
"1400000US06001423800","Census Tract 4238, Alameda County, California","170417","null","22110","null",
"1400000US06001423901","Census Tract 4239.01, Alameda County, California","79438","null","14788","null",
"1400000US06001423902","Census Tract 4239.02, Alameda County, California","99327","null","28959","null",
"1400000US06001424001","Census Tract 4240.01, Alameda County, California","71392","null","7535","null",
"1400000US06001424002","Census Tract 4240.02, Alameda County, California","69135","null","16148","null",
"1400000US06001425101","Census Tract 4251.01, Alameda County, California","72642","null","12108","null",
"1400000US06001425102","Census Tract 4251.02, Alameda County, California","106033","null","10466","null",
"1400000US06001425103","Census Tract 4251.03, Alameda County, California","108446","null","18793","null",
"1400000US06001425104","Census Tract 4251.04, Alameda County, California","65847","null","11093","null",
"1400000US06001426100","Census Tract 4261, Alameda County, California","211327","null","51891","null",
"1400000US06001426200","Census Tract 4262, Alameda County, California","172708","null","10690","null",
"1400000US06001427100","Census Tract 4271, Alameda County, California","123375","null","20134","null",
"1400000US06001427200","Census Tract 4272, Alameda County, California","66818","null","13478","null",
"1400000US06001427300","Census Tract 4273, Alameda County, California","95694","null","12327","null",
"1400000US06001427600","Census Tract 4276, Alameda County, California","53873","null","5540","null",
"1400000US06001427700","Census Tract 4277, Alameda County, California","87083","null","14578","null",
"1400000US06001427800","Census Tract 4278, Alameda County, California","89853","null","16569","null",
"1400000US06001427900","Census Tract 4279, Alameda County, California","93071","null","9700","null",
"1400000US06001428000","Census Tract 4280, Alameda County, California","68542","null","9381","null",
"1400000US06001428100","Census Tract 4281, Alameda County, California","95305","null","18559","null",
"1400000US06001428200","Census Tract 4282, Alameda County, California","91045","null","19777","null",
"1400000US06001428301","Census Tract 4283.01, Alameda County, California","120042","null","11643","null",
"1400000US06001428302","Census Tract 4283.02, Alameda County, California","133916","null","16563","null",
"1400000US06001428400","Census Tract 4284, Alameda County, California","77266","null","7439","null",
"1400000US06001428500","Census Tract 4285, Alameda County, California","77500","null","12177","null",
"1400000US06001428600","Census Tract 4286, Alameda County, California","84091","null","14188","null",
"1400000US06001428700","Census Tract 4287, Alameda County, California","52188","null","15422","null",
"1400000US06001430101","Census Tract 4301.01, Alameda County, California","125850","null","13956","null",
"1400000US06001430102","Census Tract 4301.02, Alameda County, California","125132","null","10727","null",
"1400000US06001430200","Census Tract 4302, Alameda County, California","115963","null","10058","null",
"1400000US06001430300","Census Tract 4303, Alameda County, California","113493","null","17595","null",
"1400000US06001430400","Census Tract 4304, Alameda County, California","123000","null","25285","null",
"1400000US06001430500","Census Tract 4305, Alameda County, California","70673","null","19013","null",
"1400000US06001430600","Census Tract 4306, Alameda County, California","101589","null","11525","null",
"1400000US06001430700","Census Tract 4307, Alameda County, California","99212","null","11613","null",
"1400000US06001430800","Census Tract 4308, Alameda County, California","81133","null","22962","null",
"1400000US06001430900","Census Tract 4309, Alameda County, California","60444","null","6343","null",
"1400000US06001431000","Census Tract 4310, Alameda County, California","63405","null","8010","null",
"1400000US06001431100","Census Tract 4311, Alameda County, California","69000","null","13229","null",
"1400000US06001431200","Census Tract 4312, Alameda County, California","86381","null","13581","null",
"1400000US06001432100","Census Tract 4321, Alameda County, California","109145","null","18629","null",
"1400000US06001432200","Census Tract 4322, Alameda County, California","66229","null","8468","null",
"1400000US06001432300","Census Tract 4323, Alameda County, California","82571","null","6082","null",
"1400000US06001432400","Census Tract 4324, Alameda County, California","65753","null","8362","null",
"1400000US06001432501","Census Tract 4325.01, Alameda County, California","54552","null","6628","null",
"1400000US06001432502","Census Tract 4325.02, Alameda County, California","63295","null","9060","null",
"1400000US06001432600","Census Tract 4326, Alameda County, California","56404","null","3954","null",
"1400000US06001432700","Census Tract 4327, Alameda County, California","90741","null","20824","null",
"1400000US06001432800","Census Tract 4328, Alameda County, California","108971","null","27854","null",
"1400000US06001433000","Census Tract 4330, Alameda County, California","79421","null","13017","null",
"1400000US06001433102","Census Tract 4331.02, Alameda County, California","70521","null","12065","null",
"1400000US06001433103","Census Tract 4331.03, Alameda County, California","49779","null","9279","null",
"1400000US06001433104","Census Tract 4331.04, Alameda County, California","48646","null","8069","null",
"1400000US06001433200","Census Tract 4332, Alameda County, California","43682","null","7971","null",
"1400000US06001433300","Census Tract 4333, Alameda County, California","78704","null","15880","null",
"1400000US06001433400","Census Tract 4334, Alameda County, California","102744","null","25820","null",
"1400000US06001433500","Census Tract 4335, Alameda County, California","86536","null","15425","null",
"1400000US06001433600","Census Tract 4336, Alameda County, California","49720","null","11272","null",
"1400000US06001433700","Census Tract 4337, Alameda County, California","72887","null","10634","null",
"1400000US06001433800","Census Tract 4338, Alameda County, California","58234","null","13865","null",
"1400000US06001433900","Census Tract 4339, Alameda County, California","42363","null","8199","null",
"1400000US06001434000","Census Tract 4340, Alameda County, California","45638","null","7627","null",
"1400000US06001435102","Census Tract 4351.02, Alameda County, California","110710","null","15056","null",
"1400000US06001435103","Census Tract 4351.03, Alameda County, California","161058","null","31708","null",
"1400000US06001435104","Census Tract 4351.04, Alameda County, California","57348","null","15300","null",
"1400000US06001435200","Census Tract 4352, Alameda County, California","100199","null","24259","null",
"1400000US06001435300","Census Tract 4353, Alameda County, California","71004","null","7396","null",
"1400000US06001435400","Census Tract 4354, Alameda County, California","55649","null","6563","null",
"1400000US06001435500","Census Tract 4355, Alameda County, California","53861","null","13856","null",
"1400000US06001435601","Census Tract 4356.01, Alameda County, California","57800","null","12693","null",
"1400000US06001435602","Census Tract 4356.02, Alameda County, California","62500","null","17872","null",
"1400000US06001435700","Census Tract 4357, Alameda County, California","83405","null","8381","null",
"1400000US06001435800","Census Tract 4358, Alameda County, California","86402","null","10908","null",
"1400000US06001435900","Census Tract 4359, Alameda County, California","94481","null","8848","null",
"1400000US06001436000","Census Tract 4360, Alameda County, California","87872","null","10882","null",
"1400000US06001436100","Census Tract 4361, Alameda County, California","78870","null","14422","null",
"1400000US06001436200","Census Tract 4362, Alameda County, California","50313","null","6897","null",
"1400000US06001436300","Census Tract 4363, Alameda County, California","67361","null","19164","null",
"1400000US06001436401","Census Tract 4364.01, Alameda County, California","78168","null","11301","null",
"1400000US06001436402","Census Tract 4364.02, Alameda County, California","126144","null","8752","null",
"1400000US06001436500","Census Tract 4365, Alameda County, California","65337","null","5705","null",
"1400000US06001436601","Census Tract 4366.01, Alameda County, California","71250","null","8393","null",
"1400000US06001436602","Census Tract 4366.02, Alameda County, California","48333","null","9152","null",
"1400000US06001436700","Census Tract 4367, Alameda County, California","81167","null","6808","null",
"1400000US06001436800","Census Tract 4368, Alameda County, California","76791","null","8742","null",
"1400000US06001436900","Census Tract 4369, Alameda County, California","63571","null","5014","null",
"1400000US06001437000","Census Tract 4370, Alameda County, California","77586","null","13244","null",
"1400000US06001437101","Census Tract 4371.01, Alameda County, California","109435","null","10109","null",
"1400000US06001437102","Census Tract 4371.02, Alameda County, California","72168","null","12841","null",
"1400000US06001437200","Census Tract 4372, Alameda County, California","85052","null","9708","null",
"1400000US06001437300","Census Tract 4373, Alameda County, California","73625","null","9289","null",
"1400000US06001437400","Census Tract 4374, Alameda County, California","78456","null","10443","null",
"1400000US06001437500","Census Tract 4375, Alameda County, California","57401","null","6717","null",
"1400000US06001437600","Census Tract 4376, Alameda County, California","71458","null","17696","null",
"1400000US06001437701","Census Tract 4377.01, Alameda County, California","58197","null","9142","null",
"1400000US06001437702","Census Tract 4377.02, Alameda County, California","57454","null","7383","null",
"1400000US06001437800","Census Tract 4378, Alameda County, California","90505","null","6149","null",
"1400000US06001437900","Census Tract 4379, Alameda County, California","75852","null","5851","null",
"1400000US06001438000","Census Tract 4380, Alameda County, California","88250","null","11443","null",
"1400000US06001438100","Census Tract 4381, Alameda County, California","100833","null","14033","null",
"1400000US06001438201","Census Tract 4382.01, Alameda County, California","65192","null","11884","null",
"1400000US06001438203","Census Tract 4382.03, Alameda County, California","69745","null","10761","null",
"1400000US06001438204","Census Tract 4382.04, Alameda County, California","75761","null","9776","null",
"1400000US06001438300","Census Tract 4383, Alameda County, California","74306","null","9981","null",
"1400000US06001438400","Census Tract 4384, Alameda County, California","79671","null","10530","null",
"1400000US06001440100","Census Tract 4401, Alameda County, California","78292","null","9831","null",
"1400000US06001440200","Census Tract 4402, Alameda County, California","62679","null","5158","null",
"1400000US06001440301","Census Tract 4403.01, Alameda County, California","82708","null","21404","null",
"1400000US06001440304","Census Tract 4403.04, Alameda County, California","85417","null","10478","null",
"1400000US06001440305","Census Tract 4403.05, Alameda County, California","117105","null","18374","null",
"1400000US06001440306","Census Tract 4403.06, Alameda County, California","81174","null","7578","null",
"1400000US06001440307","Census Tract 4403.07, Alameda County, California","55781","null","10239","null",
"1400000US06001440308","Census Tract 4403.08, Alameda County, California","85625","null","12728","null",
"1400000US06001440331","Census Tract 4403.31, Alameda County, California","82031","null","16573","null",
"1400000US06001440332","Census Tract 4403.32, Alameda County, California","162986","null","8812","null",
"1400000US06001440333","Census Tract 4403.33, Alameda County, California","127292","null","20612","null",
"1400000US06001440334","Census Tract 4403.34, Alameda County, California","113788","null","6031","null",
"1400000US06001440335","Census Tract 4403.35, Alameda County, California","137265","null","21426","null",
"1400000US06001440336","Census Tract 4403.36, Alameda County, California","94625","null","21974","null",
"1400000US06001441100","Census Tract 4411, Alameda County, California","98906","null","25540","null",
"1400000US06001441200","Census Tract 4412, Alameda County, California","120658","null","15978","null",
"1400000US06001441301","Census Tract 4413.01, Alameda County, California","122850","null","16454","null",
"1400000US06001441302","Census Tract 4413.02, Alameda County, California","115673","null","24370","null",
"1400000US06001441401","Census Tract 4414.01, Alameda County, California","122793","null","11657","null",
"1400000US06001441402","Census Tract 4414.02, Alameda County, California","134692","null","11269","null",
"1400000US06001441501","Census Tract 4415.01, Alameda County, California","145583","null","19603","null",
"1400000US06001441503","Census Tract 4415.03, Alameda County, California","157650","null","25971","null",
"1400000US06001441521","Census Tract 4415.21, Alameda County, California","139219","null","22188","null",
"1400000US06001441522","Census Tract 4415.22, Alameda County, California","100938","null","32944","null",
"1400000US06001441523","Census Tract 4415.23, Alameda County, California","134250","null","18036","null",
"1400000US06001441524","Census Tract 4415.24, Alameda County, California","146250","null","29111","null",
"1400000US06001441601","Census Tract 4416.01, Alameda County, California","111458","null","26482","null",
"1400000US06001441602","Census Tract 4416.02, Alameda County, California","103588","null","13464","null",
"1400000US06001441700","Census Tract 4417, Alameda County, California","107074","null","6818","null",
"1400000US06001441800","Census Tract 4418, Alameda County, California","112264","null","23381","null",
"1400000US06001441921","Census Tract 4419.21, Alameda County, California","125563","null","8522","null",
"1400000US06001441923","Census Tract 4419.23, Alameda County, California","88048","null","8320","null",
"1400000US06001441924","Census Tract 4419.24, Alameda County, California","126795","null","6656","null",
"1400000US06001441925","Census Tract 4419.25, Alameda County, California","120711","null","11529","null",
"1400000US06001441926","Census Tract 4419.26, Alameda County, California","88704","null","6272","null",
"1400000US06001441927","Census Tract 4419.27, Alameda County, California","100625","null","5104","null",
"1400000US06001442000","Census Tract 4420, Alameda County, California","164107","null","21053","null",
"1400000US06001442100","Census Tract 4421, Alameda County, California","175417","null","22980","null",
"1400000US06001442200","Census Tract 4422, Alameda County, California","157041","null","33610","null",
"1400000US06001442301","Census Tract 4423.01, Alameda County, California","97292","null","10209","null",
"1400000US06001442302","Census Tract 4423.02, Alameda County, California","80233","null","11953","null",
"1400000US06001442400","Census Tract 4424, Alameda County, California","106726","null","13767","null",
"1400000US06001442500","Census Tract 4425, Alameda County, California","88963","null","15835","null",
"1400000US06001442601","Census Tract 4426.01, Alameda County, California","136750","null","19835","null",
"1400000US06001442602","Census Tract 4426.02, Alameda County, California","103056","null","15783","null",
"1400000US06001442700","Census Tract 4427, Alameda County, California","116528","null","14264","null",
"1400000US06001442800","Census Tract 4428, Alameda County, California","102788","null","7297","null",
"1400000US06001442900","Census Tract 4429, Alameda County, California","107824","null","13453","null",
"1400000US06001443001","Census Tract 4430.01, Alameda County, California","102111","null","6574","null",
"1400000US06001443002","Census Tract 4430.02, Alameda County, California","92455","null","11955","null",
"1400000US06001443102","Census Tract 4431.02, Alameda County, California","183750","null","25399","null",
"1400000US06001443103","Census Tract 4431.03, Alameda County, California","224931","null","31407","null",
"1400000US06001443104","Census Tract 4431.04, Alameda County, California","139139","null","17389","null",
"1400000US06001443105","Census Tract 4431.05, Alameda County, California","160250","null","14324","null",
"1400000US06001443200","Census Tract 4432, Alameda County, California","230804","null","40301","null",
"1400000US06001443301","Census Tract 4433.01, Alameda County, California","146875","null","13118","null",
"1400000US06001443321","Census Tract 4433.21, Alameda County, California","123531","null","7822","null",
"1400000US06001443322","Census Tract 4433.22, Alameda County, California","150132","null","9667","null",
"1400000US06001444100","Census Tract 4441, Alameda County, California","111467","null","10872","null",
"1400000US06001444200","Census Tract 4442, Alameda County, California","96563","null","18253","null",
"1400000US06001444301","Census Tract 4443.01, Alameda County, California","106103","null","19691","null",
"1400000US06001444302","Census Tract 4443.02, Alameda County, California","83492","null","6787","null",
"1400000US06001444400","Census Tract 4444, Alameda County, California","83222","null","8062","null",
"1400000US06001444500","Census Tract 4445, Alameda County, California","91067","null","4434","null",
"1400000US06001444601","Census Tract 4446.01, Alameda County, California","114318","null","17219","null",
"1400000US06001444602","Census Tract 4446.02, Alameda County, California","104759","null","10367","null",
"1400000US06001450101","Census Tract 4501.01, Alameda County, California","134005","null","12910","null",
"1400000US06001450102","Census Tract 4501.02, Alameda County, California","157102","null","21219","null",
"1400000US06001450200","Census Tract 4502, Alameda County, California","117390","null","15036","null",
"1400000US06001450300","Census Tract 4503, Alameda County, California","116953","null","13532","null",
"1400000US06001450400","Census Tract 4504, Alameda County, California","96050","null","13787","null",
"1400000US06001450501","Census Tract 4505.01, Alameda County, California","126850","null","15463","null",
"1400000US06001450502","Census Tract 4505.02, Alameda County, California","158242","null","19916","null",
"1400000US06001450601","Census Tract 4506.01, Alameda County, California","129625","null","18487","null",
"1400000US06001450602","Census Tract 4506.02, Alameda County, California","146042","null","12583","null",
"1400000US06001450603","Census Tract 4506.03, Alameda County, California","133711","null","9971","null",
"1400000US06001450604","Census Tract 4506.04, Alameda County, California","146573","null","15743","null",
"1400000US06001450605","Census Tract 4506.05, Alameda County, California","130029","null","4818","null",
"1400000US06001450606","Census Tract 4506.06, Alameda County, California","176563","null","27343","null",
"1400000US06001450607","Census Tract 4506.07, Alameda County, California","90905","null","6405","null",
"1400000US06001450701","Census Tract 4507.01, Alameda County, California","199063","null","29874","null",
"1400000US06001450741","Census Tract 4507.41, Alameda County, California","128438","null","9879","null",
"1400000US06001450742","Census Tract 4507.42, Alameda County, California","140938","null","18915","null",
"1400000US06001450743","Census Tract 4507.43, Alameda County, California","117392","null","7499","null",
"1400000US06001450744","Census Tract 4507.44, Alameda County, California","137566","null","13019","null",
"1400000US06001450745","Census Tract 4507.45, Alameda County, California","157202","null","35258","null",
"1400000US06001450746","Census Tract 4507.46, Alameda County, California","117292","null","20737","null",
"1400000US06001450750","Census Tract 4507.50, Alameda County, California","107306","null","14201","null",
"1400000US06001450751","Census Tract 4507.51, Alameda County, California","194417","null","20297","null",
"1400000US06001450752","Census Tract 4507.52, Alameda County, California","195250","null","20968","null",
"1400000US06001451101","Census Tract 4511.01, Alameda County, California","144476","null","22725","null",
"1400000US06001451102","Census Tract 4511.02, Alameda County, California","179397","null","14509","null",
"1400000US06001451201","Census Tract 4512.01, Alameda County, California","92381","null","11785","null",
"1400000US06001451202","Census Tract 4512.02, Alameda County, California","127500","null","22414","null",
"1400000US06001451300","Census Tract 4513, Alameda County, California","112939","null","18298","null",
"1400000US06001451401","Census Tract 4514.01, Alameda County, California","92388","null","9142","null",
"1400000US06001451403","Census Tract 4514.03, Alameda County, California","109028","null","12943","null",
"1400000US06001451404","Census Tract 4514.04, Alameda County, California","61543","null","14059","null",
"1400000US06001451501","Census Tract 4515.01, Alameda County, California","122222","null","24053","null",
"1400000US06001451503","Census Tract 4515.03, Alameda County, California","106333","null","14008","null",
"1400000US06001451504","Census Tract 4515.04, Alameda County, California","114671","null","17978","null",
"1400000US06001451505","Census Tract 4515.05, Alameda County, California","153194","null","20821","null",
"1400000US06001451506","Census Tract 4515.06, Alameda County, California","78013","null","20412","null",
"1400000US06001451601","Census Tract 4516.01, Alameda County, California","130595","null","25396","null",
"1400000US06001451602","Census Tract 4516.02, Alameda County, California","80862","null","23829","null",
