"GEO_ID","NAME","B25064_001E","B25064_001EA","B25064_001M","B25064_001MA",
"1500000US060014031002","Block Group 2, Census Tract 4031, Alameda County, California","665","null","186","null",
"1500000US060014033011","Block Group 1, Census Tract 4033.01, Alameda County, California","1474","null","463","null",
"1500000US060014033012","Block Group 2, Census Tract 4033.01, Alameda County, California","970","null","764","null",
"1500000US060014033021","Block Group 1, Census Tract 4033.02, Alameda County, California","3234","null","390","null",
"1500000US060014033022","Block Group 2, Census Tract 4033.02, Alameda County, California","2796","null","276","null",
"1500000US060014033023","Block Group 3, Census Tract 4033.02, Alameda County, California","3326","null","307","null",
"1500000US060014034011","Block Group 1, Census Tract 4034.01, Alameda County, California","2425","null","708","null",
"1500000US060014034012","Block Group 2, Census Tract 4034.01, Alameda County, California","1541","null","222","null",
"1500000US060014034013","Block Group 3, Census Tract 4034.01, Alameda County, California","-","-","**","**",
"1500000US060014034021","Block Group 1, Census Tract 4034.02, Alameda County, California","1034","null","584","null",
"1500000US060014034022","Block Group 2, Census Tract 4034.02, Alameda County, California","1163","null","187","null",
"1500000US060014035011","Block Group 1, Census Tract 4035.01, Alameda County, California","783","null","55","null",
"1500000US060014035012","Block Group 2, Census Tract 4035.01, Alameda County, California","1427","null","196","null",
"1500000US060014035013","Block Group 3, Census Tract 4035.01, Alameda County, California","1487","null","195","null",
"1500000US060014035014","Block Group 4, Census Tract 4035.01, Alameda County, California","3287","null","390","null",
"1500000US060014035021","Block Group 1, Census Tract 4035.02, Alameda County, California","1633","null","135","null",
"1500000US060014035022","Block Group 2, Census Tract 4035.02, Alameda County, California","1889","null","290","null",
"1500000US060014036001","Block Group 1, Census Tract 4036, Alameda County, California","1866","null","374","null",
"1500000US060014036002","Block Group 2, Census Tract 4036, Alameda County, California","1571","null","256","null",
"1500000US060014036003","Block Group 3, Census Tract 4036, Alameda County, California","1656","null","361","null",
"1500000US060014037011","Block Group 1, Census Tract 4037.01, Alameda County, California","2114","null","285","null",
"1500000US060014037012","Block Group 2, Census Tract 4037.01, Alameda County, California","1491","null","273","null",
"1500000US060014037021","Block Group 1, Census Tract 4037.02, Alameda County, California","1591","null","336","null",
"1500000US060014037022","Block Group 2, Census Tract 4037.02, Alameda County, California","1908","null","160","null",
"1500000US060014038001","Block Group 1, Census Tract 4038, Alameda County, California","-","-","**","**",
"1500000US060014038002","Block Group 2, Census Tract 4038, Alameda County, California","1926","null","284","null",
"1500000US060014038003","Block Group 3, Census Tract 4038, Alameda County, California","2080","null","253","null",
"1500000US060014038004","Block Group 4, Census Tract 4038, Alameda County, California","1666","null","231","null",
"1500000US060014039001","Block Group 1, Census Tract 4039, Alameda County, California","1673","null","264","null",
"1500000US060014039002","Block Group 2, Census Tract 4039, Alameda County, California","2528","null","741","null",
"1500000US060014039003","Block Group 3, Census Tract 4039, Alameda County, California","2099","null","321","null",
"1500000US060014040001","Block Group 1, Census Tract 4040, Alameda County, California","1527","null","195","null",
"1500000US060014040002","Block Group 2, Census Tract 4040, Alameda County, California","1992","null","279","null",
"1500000US060014040003","Block Group 3, Census Tract 4040, Alameda County, California","1621","null","201","null",
"1500000US060014041011","Block Group 1, Census Tract 4041.01, Alameda County, California","1823","null","558","null",
"1500000US060014041012","Block Group 2, Census Tract 4041.01, Alameda County, California","2105","null","397","null",
"1500000US060014041013","Block Group 3, Census Tract 4041.01, Alameda County, California","2058","null","259","null",
"1500000US060014041021","Block Group 1, Census Tract 4041.02, Alameda County, California","1564","null","378","null",
"1500000US060014041022","Block Group 2, Census Tract 4041.02, Alameda County, California","1695","null","240","null",
"1500000US060014042001","Block Group 1, Census Tract 4042, Alameda County, California","3204","null","223","null",
"1500000US060014042002","Block Group 2, Census Tract 4042, Alameda County, California","-","-","**","**",
"1500000US060014042003","Block Group 3, Census Tract 4042, Alameda County, California","2425","null","710","null",
"1500000US060014043001","Block Group 1, Census Tract 4043, Alameda County, California","-","-","**","**",
"1500000US060014043002","Block Group 2, Census Tract 4043, Alameda County, California","-","-","**","**",
"1500000US060014043003","Block Group 3, Census Tract 4043, Alameda County, California","3162","null","126","null",
"1500000US060014044001","Block Group 1, Census Tract 4044, Alameda County, California","3056","null","1194","null",
"1500000US060014044002","Block Group 2, Census Tract 4044, Alameda County, California","3385","null","689","null",
"1500000US060014044003","Block Group 3, Census Tract 4044, Alameda County, California","-","-","**","**",
"1500000US060014044004","Block Group 4, Census Tract 4044, Alameda County, California","2838","null","442","null",
"1500000US060014045011","Block Group 1, Census Tract 4045.01, Alameda County, California","3013","null","831","null",
"1500000US060014045021","Block Group 1, Census Tract 4045.02, Alameda County, California","-","-","**","**",
"1500000US060014045022","Block Group 2, Census Tract 4045.02, Alameda County, California","-","-","**","**",
"1500000US060014045023","Block Group 3, Census Tract 4045.02, Alameda County, California","1937","null","347","null",
"1500000US060014045024","Block Group 4, Census Tract 4045.02, Alameda County, California","2537","null","415","null",
"1500000US060014046001","Block Group 1, Census Tract 4046, Alameda County, California","-","-","**","**",
"1500000US060014046002","Block Group 2, Census Tract 4046, Alameda County, California","-","-","**","**",
"1500000US060014046003","Block Group 3, Census Tract 4046, Alameda County, California","-","-","**","**",
"1500000US060014046004","Block Group 4, Census Tract 4046, Alameda County, California","3108","null","1009","null",
"1500000US060014047001","Block Group 1, Census Tract 4047, Alameda County, California","2850","null","893","null",
"1500000US060014047002","Block Group 2, Census Tract 4047, Alameda County, California","-","-","**","**",
"1500000US060014048001","Block Group 1, Census Tract 4048, Alameda County, California","1358","null","471","null",
"1500000US060014048002","Block Group 2, Census Tract 4048, Alameda County, California","1815","null","653","null",
"1500000US060014049001","Block Group 1, Census Tract 4049, Alameda County, California","2532","null","430","null",
"1500000US060014049002","Block Group 2, Census Tract 4049, Alameda County, California","850","null","583","null",
"1500000US060014049003","Block Group 3, Census Tract 4049, Alameda County, California","1899","null","242","null",
"1500000US060014049004","Block Group 4, Census Tract 4049, Alameda County, California","2182","null","348","null",
"1500000US060014050001","Block Group 1, Census Tract 4050, Alameda County, California","3030","null","2764","null",
"1500000US060014050002","Block Group 2, Census Tract 4050, Alameda County, California","1471","null","455","null",
"1500000US060014050003","Block Group 3, Census Tract 4050, Alameda County, California","1612","null","287","null",
"1500000US060014051001","Block Group 1, Census Tract 4051, Alameda County, California","-","-","**","**",
"1500000US060014051002","Block Group 2, Census Tract 4051, Alameda County, California","-","-","**","**",
"1500000US060014051003","Block Group 3, Census Tract 4051, Alameda County, California","-","-","**","**",
"1500000US060014051004","Block Group 4, Census Tract 4051, Alameda County, California","2409","null","774","null",
"1500000US060014051005","Block Group 5, Census Tract 4051, Alameda County, California","-","-","**","**",
"1500000US060014052001","Block Group 1, Census Tract 4052, Alameda County, California","1463","null","125","null",
"1500000US060014052002","Block Group 2, Census Tract 4052, Alameda County, California","1475","null","691","null",
"1500000US060014052003","Block Group 3, Census Tract 4052, Alameda County, California","1592","null","371","null",
"1500000US060014052004","Block Group 4, Census Tract 4052, Alameda County, California","1782","null","238","null",
"1500000US060014053011","Block Group 1, Census Tract 4053.01, Alameda County, California","1913","null","234","null",
"1500000US060014053012","Block Group 2, Census Tract 4053.01, Alameda County, California","1763","null","242","null",
"1500000US060014053013","Block Group 3, Census Tract 4053.01, Alameda County, California","1419","null","189","null",
"1500000US060014053021","Block Group 1, Census Tract 4053.02, Alameda County, California","1153","null","99","null",
"1500000US060014053022","Block Group 2, Census Tract 4053.02, Alameda County, California","1725","null","168","null",
"1500000US060014054011","Block Group 1, Census Tract 4054.01, Alameda County, California","1532","null","131","null",
"1500000US060014054012","Block Group 2, Census Tract 4054.01, Alameda County, California","1267","null","205","null",
"1500000US060014054013","Block Group 3, Census Tract 4054.01, Alameda County, California","1364","null","198","null",
"1500000US060014054021","Block Group 1, Census Tract 4054.02, Alameda County, California","1080","null","73","null",
"1500000US060014054022","Block Group 2, Census Tract 4054.02, Alameda County, California","1504","null","330","null",
"1500000US060014055001","Block Group 1, Census Tract 4055, Alameda County, California","1297","null","538","null",
"1500000US060014055002","Block Group 2, Census Tract 4055, Alameda County, California","1682","null","111","null",
"1500000US060014055003","Block Group 3, Census Tract 4055, Alameda County, California","2010","null","639","null",
"1500000US060014055004","Block Group 4, Census Tract 4055, Alameda County, California","1603","null","183","null",
"1500000US060014056001","Block Group 1, Census Tract 4056, Alameda County, California","1254","null","474","null",
"1500000US060014056002","Block Group 2, Census Tract 4056, Alameda County, California","1667","null","253","null",
"1500000US060014056003","Block Group 3, Census Tract 4056, Alameda County, California","1502","null","253","null",
"1500000US060014057001","Block Group 1, Census Tract 4057, Alameda County, California","1339","null","251","null",
"1500000US060014057002","Block Group 2, Census Tract 4057, Alameda County, California","1372","null","54","null",
"1500000US060014057003","Block Group 3, Census Tract 4057, Alameda County, California","1287","null","180","null",
"1500000US060014058001","Block Group 1, Census Tract 4058, Alameda County, California","1565","null","832","null",
"1500000US060014058002","Block Group 2, Census Tract 4058, Alameda County, California","1333","null","506","null",
"1500000US060014058003","Block Group 3, Census Tract 4058, Alameda County, California","1366","null","269","null",
"1500000US060014058004","Block Group 4, Census Tract 4058, Alameda County, California","1181","null","481","null",
"1500000US060014059011","Block Group 1, Census Tract 4059.01, Alameda County, California","1084","null","173","null",
"1500000US060014059012","Block Group 2, Census Tract 4059.01, Alameda County, California","1094","null","222","null",
"1500000US060014059013","Block Group 3, Census Tract 4059.01, Alameda County, California","1200","null","737","null",
"1500000US060014059021","Block Group 1, Census Tract 4059.02, Alameda County, California","1551","null","283","null",
"1500000US060014059022","Block Group 2, Census Tract 4059.02, Alameda County, California","1450","null","248","null",
"1500000US060014060001","Block Group 1, Census Tract 4060, Alameda County, California","1941","null","576","null",
"1500000US060014060002","Block Group 2, Census Tract 4060, Alameda County, California","1181","null","89","null",
"1500000US060014060003","Block Group 3, Census Tract 4060, Alameda County, California","644","null","369","null",
"1500000US060014060004","Block Group 4, Census Tract 4060, Alameda County, California","856","null","243","null",
"1500000US060014061001","Block Group 1, Census Tract 4061, Alameda County, California","-","-","**","**",
"1500000US060014061002","Block Group 2, Census Tract 4061, Alameda County, California","1145","null","473","null",
"1500000US060014061003","Block Group 3, Census Tract 4061, Alameda County, California","2485","null","419","null",
"1500000US060014061004","Block Group 4, Census Tract 4061, Alameda County, California","1381","null","512","null",
"1500000US060014062011","Block Group 1, Census Tract 4062.01, Alameda County, California","1472","null","230","null",
"1500000US060014062012","Block Group 2, Census Tract 4062.01, Alameda County, California","1269","null","567","null",
"1500000US060014062013","Block Group 3, Census Tract 4062.01, Alameda County, California","1179","null","119","null",
"1500000US060014062014","Block Group 4, Census Tract 4062.01, Alameda County, California","1102","null","155","null",
"1500000US060014062021","Block Group 1, Census Tract 4062.02, Alameda County, California","1182","null","127","null",
"1500000US060014062022","Block Group 2, Census Tract 4062.02, Alameda County, California","1274","null","190","null",
"1500000US060014062023","Block Group 3, Census Tract 4062.02, Alameda County, California","1238","null","193","null",
"1500000US060014063001","Block Group 1, Census Tract 4063, Alameda County, California","-","-","**","**",
"1500000US060014063002","Block Group 2, Census Tract 4063, Alameda County, California","1308","null","324","null",
"1500000US060014063003","Block Group 3, Census Tract 4063, Alameda County, California","1894","null","245","null",
"1500000US060014063004","Block Group 4, Census Tract 4063, Alameda County, California","1436","null","657","null",
"1500000US060014064001","Block Group 1, Census Tract 4064, Alameda County, California","1583","null","1005","null",
"1500000US060014064002","Block Group 2, Census Tract 4064, Alameda County, California","1579","null","290","null",
"1500000US060014065001","Block Group 1, Census Tract 4065, Alameda County, California","1581","null","227","null",
"1500000US060014065002","Block Group 2, Census Tract 4065, Alameda County, California","1950","null","744","null",
"1500000US060014065003","Block Group 3, Census Tract 4065, Alameda County, California","1381","null","201","null",
"1500000US060014065004","Block Group 4, Census Tract 4065, Alameda County, California","1308","null","173","null",
"1500000US060014066011","Block Group 1, Census Tract 4066.01, Alameda County, California","1610","null","218","null",
"1500000US060014066012","Block Group 2, Census Tract 4066.01, Alameda County, California","1277","null","236","null",
"1500000US060014066013","Block Group 3, Census Tract 4066.01, Alameda County, California","1487","null","214","null",
"1500000US060014066014","Block Group 4, Census Tract 4066.01, Alameda County, California","1220","null","820","null",
"1500000US060014066021","Block Group 1, Census Tract 4066.02, Alameda County, California","1531","null","256","null",
"1500000US060014066022","Block Group 2, Census Tract 4066.02, Alameda County, California","1494","null","242","null",
"1500000US060014067001","Block Group 1, Census Tract 4067, Alameda County, California","3262","null","168","null",
"1500000US060014067002","Block Group 2, Census Tract 4067, Alameda County, California","-","-","**","**",
"1500000US060014067003","Block Group 3, Census Tract 4067, Alameda County, California","1551","null","524","null",
"1500000US060014067004","Block Group 4, Census Tract 4067, Alameda County, California","-","-","**","**",
"1500000US060014067005","Block Group 5, Census Tract 4067, Alameda County, California","-","-","**","**",
"1500000US060014068001","Block Group 1, Census Tract 4068, Alameda County, California","-","-","**","**",
"1500000US060014068002","Block Group 2, Census Tract 4068, Alameda County, California","3,500+","3,500+","***","***",
"1500000US060014068003","Block Group 3, Census Tract 4068, Alameda County, California","2144","null","382","null",
"1500000US060014068004","Block Group 4, Census Tract 4068, Alameda County, California","1280","null","483","null",
"1500000US060014069001","Block Group 1, Census Tract 4069, Alameda County, California","-","-","**","**",
"1500000US060014069002","Block Group 2, Census Tract 4069, Alameda County, California","-","-","**","**",
"1500000US060014069003","Block Group 3, Census Tract 4069, Alameda County, California","1520","null","322","null",
"1500000US060014070001","Block Group 1, Census Tract 4070, Alameda County, California","1227","null","460","null",
"1500000US060014070002","Block Group 2, Census Tract 4070, Alameda County, California","1125","null","575","null",
"1500000US060014070003","Block Group 3, Census Tract 4070, Alameda County, California","1403","null","208","null",
"1500000US060014070004","Block Group 4, Census Tract 4070, Alameda County, California","3015","null","1166","null",
"1500000US060014070005","Block Group 5, Census Tract 4070, Alameda County, California","1488","null","333","null",
"1500000US060014071011","Block Group 1, Census Tract 4071.01, Alameda County, California","1566","null","199","null",
"1500000US060014071012","Block Group 2, Census Tract 4071.01, Alameda County, California","1252","null","485","null",
"1500000US060014071021","Block Group 1, Census Tract 4071.02, Alameda County, California","1530","null","320","null",
"1500000US060014071022","Block Group 2, Census Tract 4071.02, Alameda County, California","-","-","**","**",
"1500000US060014071023","Block Group 3, Census Tract 4071.02, Alameda County, California","1513","null","658","null",
"1500000US060014071024","Block Group 4, Census Tract 4071.02, Alameda County, California","-","-","**","**",
"1500000US060014072001","Block Group 1, Census Tract 4072, Alameda County, California","1079","null","82","null",
"1500000US060014072002","Block Group 2, Census Tract 4072, Alameda County, California","1493","null","331","null",
"1500000US060014072003","Block Group 3, Census Tract 4072, Alameda County, California","1316","null","325","null",
"1500000US060014072004","Block Group 4, Census Tract 4072, Alameda County, California","1227","null","282","null",
"1500000US060014073001","Block Group 1, Census Tract 4073, Alameda County, California","1799","null","228","null",
"1500000US060014073002","Block Group 2, Census Tract 4073, Alameda County, California","1915","null","209","null",
"1500000US060014074001","Block Group 1, Census Tract 4074, Alameda County, California","1561","null","481","null",
"1500000US060014074002","Block Group 2, Census Tract 4074, Alameda County, California","918","null","434","null",
"1500000US060014074003","Block Group 3, Census Tract 4074, Alameda County, California","1035","null","519","null",
"1500000US060014075001","Block Group 1, Census Tract 4075, Alameda County, California","971","null","587","null",
"1500000US060014075002","Block Group 2, Census Tract 4075, Alameda County, California","1182","null","141","null",
"1500000US060014075003","Block Group 3, Census Tract 4075, Alameda County, California","798","null","582","null",
"1500000US060014076001","Block Group 1, Census Tract 4076, Alameda County, California","2569","null","2368","null",
"1500000US060014076002","Block Group 2, Census Tract 4076, Alameda County, California","1423","null","413","null",
"1500000US060014076003","Block Group 3, Census Tract 4076, Alameda County, California","1659","null","328","null",
"1500000US060014076004","Block Group 4, Census Tract 4076, Alameda County, California","1823","null","1113","null",
"1500000US060014076005","Block Group 5, Census Tract 4076, Alameda County, California","2197","null","1534","null",
"1500000US060014077001","Block Group 1, Census Tract 4077, Alameda County, California","2086","null","929","null",
"1500000US060014077002","Block Group 2, Census Tract 4077, Alameda County, California","2083","null","1374","null",
"1500000US060014077003","Block Group 3, Census Tract 4077, Alameda County, California","-","-","**","**",
"1500000US060014077004","Block Group 4, Census Tract 4077, Alameda County, California","2950","null","440","null",
"1500000US060014078001","Block Group 1, Census Tract 4078, Alameda County, California","1513","null","513","null",
"1500000US060014078002","Block Group 2, Census Tract 4078, Alameda County, California","1315","null","188","null",
"1500000US060014079001","Block Group 1, Census Tract 4079, Alameda County, California","-","-","**","**",
"1500000US060014079002","Block Group 2, Census Tract 4079, Alameda County, California","1457","null","218","null",
"1500000US060014079003","Block Group 3, Census Tract 4079, Alameda County, California","2288","null","1101","null",
"1500000US060014080001","Block Group 1, Census Tract 4080, Alameda County, California","-","-","**","**",
"1500000US060014080002","Block Group 2, Census Tract 4080, Alameda County, California","3,500+","3,500+","***","***",
"1500000US060014081001","Block Group 1, Census Tract 4081, Alameda County, California","-","-","**","**",
"1500000US060014081002","Block Group 2, Census Tract 4081, Alameda County, California","1883","null","211","null",
"1500000US060014081003","Block Group 3, Census Tract 4081, Alameda County, California","-","-","**","**",
"1500000US060014081004","Block Group 4, Census Tract 4081, Alameda County, California","-","-","**","**",
"1500000US060014081005","Block Group 5, Census Tract 4081, Alameda County, California","-","-","**","**",
"1500000US060014082001","Block Group 1, Census Tract 4082, Alameda County, California","1850","null","179","null",
"1500000US060014082002","Block Group 2, Census Tract 4082, Alameda County, California","1684","null","303","null",
"1500000US060014082003","Block Group 3, Census Tract 4082, Alameda County, California","1133","null","119","null",
"1500000US060014083001","Block Group 1, Census Tract 4083, Alameda County, California","1905","null","481","null",
"1500000US060014083002","Block Group 2, Census Tract 4083, Alameda County, California","2120","null","378","null",
"1500000US060014083003","Block Group 3, Census Tract 4083, Alameda County, California","-","-","**","**",
"1500000US060014083004","Block Group 4, Census Tract 4083, Alameda County, California","1380","null","279","null",
"1500000US060014083005","Block Group 5, Census Tract 4083, Alameda County, California","938","null","882","null",
"1500000US060014084001","Block Group 1, Census Tract 4084, Alameda County, California","1563","null","561","null",
"1500000US060014084002","Block Group 2, Census Tract 4084, Alameda County, California","1815","null","420","null",
"1500000US060014084003","Block Group 3, Census Tract 4084, Alameda County, California","1291","null","324","null",
"1500000US060014085001","Block Group 1, Census Tract 4085, Alameda County, California","1135","null","1123","null",
"1500000US060014085002","Block Group 2, Census Tract 4085, Alameda County, California","1445","null","453","null",
"1500000US060014085003","Block Group 3, Census Tract 4085, Alameda County, California","1647","null","288","null",
"1500000US060014085004","Block Group 4, Census Tract 4085, Alameda County, California","1688","null","320","null",
"1500000US060014085005","Block Group 5, Census Tract 4085, Alameda County, California","1401","null","131","null",
"1500000US060014086001","Block Group 1, Census Tract 4086, Alameda County, California","1462","null","213","null",
"1500000US060014086002","Block Group 2, Census Tract 4086, Alameda County, California","1417","null","583","null",
"1500000US060014086003","Block Group 3, Census Tract 4086, Alameda County, California","1386","null","166","null",
"1500000US060014086004","Block Group 4, Census Tract 4086, Alameda County, California","1866","null","320","null",
"1500000US060014087001","Block Group 1, Census Tract 4087, Alameda County, California","1307","null","326","null",
"1500000US060014087002","Block Group 2, Census Tract 4087, Alameda County, California","-","-","**","**",
"1500000US060014087003","Block Group 3, Census Tract 4087, Alameda County, California","734","null","663","null",
"1500000US060014087004","Block Group 4, Census Tract 4087, Alameda County, California","1646","null","517","null",
"1500000US060014087005","Block Group 5, Census Tract 4087, Alameda County, California","1087","null","125","null",
"1500000US060014087006","Block Group 6, Census Tract 4087, Alameda County, California","1175","null","337","null",
"1500000US060014088001","Block Group 1, Census Tract 4088, Alameda County, California","1517","null","671","null",
"1500000US060014088002","Block Group 2, Census Tract 4088, Alameda County, California","972","null","101","null",
"1500000US060014088003","Block Group 3, Census Tract 4088, Alameda County, California","437","null","231","null",
"1500000US060014088004","Block Group 4, Census Tract 4088, Alameda County, California","1035","null","730","null",
"1500000US060014089001","Block Group 1, Census Tract 4089, Alameda County, California","740","null","505","null",
"1500000US060014089002","Block Group 2, Census Tract 4089, Alameda County, California","1397","null","443","null",
"1500000US060014090001","Block Group 1, Census Tract 4090, Alameda County, California","1256","null","260","null",
"1500000US060014090002","Block Group 2, Census Tract 4090, Alameda County, California","-","-","**","**",
"1500000US060014090003","Block Group 3, Census Tract 4090, Alameda County, California","1963","null","253","null",
"1500000US060014091001","Block Group 1, Census Tract 4091, Alameda County, California","1500","null","652","null",
"1500000US060014091002","Block Group 2, Census Tract 4091, Alameda County, California","1844","null","1554","null",
"1500000US060014092001","Block Group 1, Census Tract 4092, Alameda County, California","1754","null","221","null",
"1500000US060014092002","Block Group 2, Census Tract 4092, Alameda County, California","1632","null","178","null",
"1500000US060014093001","Block Group 1, Census Tract 4093, Alameda County, California","1582","null","188","null",
"1500000US060014093002","Block Group 2, Census Tract 4093, Alameda County, California","1473","null","444","null",
"1500000US060014093003","Block Group 3, Census Tract 4093, Alameda County, California","1485","null","299","null",
